track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:0TSGxGy0TZTcZFQZ57hCG3,because the internet,spotify:album:63McpWDS7P0dF06fqXQMCZ,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,282418,II. earth: the oldest computer (the last night),spotify:track:0TSGxGy0TZTcZFQZ57hCG3,42949672991
spotify:track:50Fp9rUhDZvGJ4UUz4mTwp,ATLiens,spotify:album:1IaBCF26OjgYwUCEPaIyC0,OutKast,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,189040,Millennium,spotify:track:50Fp9rUhDZvGJ4UUz4mTwp,42949672992
spotify:track:1ajMtpXxmsezJwEUJ25cGs,Boracay Planet,spotify:album:1WATZ73y8LdeCbVwAe4pEc,Blackbird Blackbird,spotify:artist:2TWKl87Jnmd5MApKEpVCxA,429605,It's A War,spotify:track:1ajMtpXxmsezJwEUJ25cGs,42949672993
spotify:track:6r2MnFI3tsu9EX16eiIoyp,Rare Treat,spotify:album:5RbVpiHMrCuuq61BGolHMk,"The Last Artful, Dodgr",spotify:artist:6jpOOrGFSWdHx6leHfU54n,173141,Mornin Dew,spotify:track:6r2MnFI3tsu9EX16eiIoyp,42949672994
spotify:track:3MtP9T0WF4xbIo8vqHYeXM,Dusty... Definitely,spotify:album:08W4d8uMIQvJg0nlwR1rBN,Dusty Springfield,spotify:artist:5zaXYwewAXedKNCff45U5l,164173,Spooky,spotify:track:3MtP9T0WF4xbIo8vqHYeXM,42949672995
spotify:track:78Rl9c3pSKXe49cmUYpQCs,Playa Haters,spotify:album:7hmhhMbMzdBge73lBzzel8,Marvin Sease,spotify:artist:0hGzB35FiKuH87AIIHwrVb,251826,Too Good to Be With You,spotify:track:78Rl9c3pSKXe49cmUYpQCs,42949672996
spotify:track:5oyUurs28XRagLa8lgm6V3,Too Much Sauce,spotify:album:1pwl3JoaTkC10tQkodV4CN,DJ Esco,spotify:artist:2J0JN7EFN10G1Tty6hX0AN,223093,Too Much Sauce,spotify:track:5oyUurs28XRagLa8lgm6V3,42949672997
spotify:track:5zpZxvuwfG7IXZ2s6iT8CN,HERO (Deluxe Edition),spotify:album:4sSXylKcBB3p47VfrBJlfK,Maren Morris,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,211747,Drunk Girls Don't Cry,spotify:track:5zpZxvuwfG7IXZ2s6iT8CN,42949672998
spotify:track:0JiVRyTJcJnmlwCZ854K4p,Alone,spotify:album:4blCxKnK1sGo9D45trrqjt,Alan Walker,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,161200,Alone,spotify:track:0JiVRyTJcJnmlwCZ854K4p,42949672999
spotify:track:0vOH4Ug9whoPOgXn0krllj,The Bowery,spotify:album:4GPUropJPJDXXZ2r2SG9EA,Firekites,spotify:artist:1DOeg8AF1iYwlauBy6BX2e,250346,Last Ships,spotify:track:0vOH4Ug9whoPOgXn0krllj,42949673000
spotify:track:79MSEdtXuudhGhC5AtG07g,PARTYNEXTDOOR,spotify:album:4EZoN6mRXNcGxHXZC2doJH,PARTYNEXTDOOR,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,99213,Break From Toronto,spotify:track:79MSEdtXuudhGhC5AtG07g,42949673001
spotify:track:3RnrDeLpjokGTfVXYwMMCz,Tchaikovsky: The Nutcracker,spotify:album:6g8mVkQHQOEczebvw6egrR,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,254133,"The Nutcracker, Op. 71: Act II Tableau 3: The enchanted palace of the kingdom of sweets",spotify:track:3RnrDeLpjokGTfVXYwMMCz,42949673002
spotify:track:283LAlCpfArRZOXPfkOQj0,Crave You (Remixes),spotify:album:3XaquASzv8n12oZLxej2YA,Flight Facilities,spotify:artist:1lc8mnyGrCLtPhCoWjRxjM,236930,Crave You - Adventure Club Remix,spotify:track:283LAlCpfArRZOXPfkOQj0,42949673003
spotify:track:4F8JgSAhDLib5yoUoykMMZ,We Are Young (Jersey Club),spotify:album:56kpBfXOfkpKg3QYHKKAJj,Kyle Edwards,spotify:artist:5zvOGQ4uW2viBHMmkyl3C2,109124,We Are Young (Jersey Club),spotify:track:4F8JgSAhDLib5yoUoykMMZ,42949673004
spotify:track:6Zzz76FHcVbxs90KmBlvW3,Chapter One,spotify:album:4Zzdzt1vMxvokVBjRAtH9D,Edward Sharpe & The Magnetic Zeros,spotify:artist:7giUHu5pv6YTZgSkxxCcgh,361916,Home (RAC Mix),spotify:track:6Zzz76FHcVbxs90KmBlvW3,42949673005
spotify:track:0CrJVibIdsL6mqmYI9R9hc,Sempiternal (Deluxe),spotify:album:6IYPmM3xsOPL2XPSvf1ZAz,Bring Me The Horizon,spotify:artist:1Ffb6ejR6Fe5IamqA5oRUF,247413,Seen It All Before,spotify:track:0CrJVibIdsL6mqmYI9R9hc,42949673006
spotify:track:1b4e2ilB7n6IdYNPQyflFG,UNPRETTY RAPSTAR COMPILATION,spotify:album:4Bwf5QocWbCCGGyzRGqlpr,Jessi,spotify:artist:3YFNWBXKaHtR6RVvReN99N,198942,Unpretty Dreams (Prod.by GRAY),spotify:track:1b4e2ilB7n6IdYNPQyflFG,42949673007
spotify:track:1CnN9udhDokm7lARZjMji2,Sheer Heart Attack,spotify:album:2mEAmmRoZrvhBh1Vic03fZ,Queen,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,179600,Killer Queen - Remastered 2011,spotify:track:1CnN9udhDokm7lARZjMji2,42949673008
spotify:track:1DlMzdRaFpIABvx07jCgvQ,Trip,spotify:album:7CAAClnSiXdMibPT1oyl4k,Jhene Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk,348693,OLLA (Only Lovers Left Alive),spotify:track:1DlMzdRaFpIABvx07jCgvQ,42949673009
spotify:track:7uZn96UmxpT03H9kRfQTnU,Spotify Sessions,spotify:album:6RLJXw7depC1z1yQZ2A2gn,Milky Chance,spotify:artist:1hzfo8twXdOegF3xireCYs,267776,Flashed Junk Mind - Live From Spotify Berlin / 2014,spotify:track:7uZn96UmxpT03H9kRfQTnU,42949673010
spotify:track:57yfmPoMfWljcEl3qI1ADp,The Rocky Horror Picture Show - Original Soundtrack,spotify:album:4QviryaneolcRmDB57SLco,Richard O'Brien,spotify:artist:0aIOdrjH5s3hJqxmKoAEUg,165041,Over At The Frankenstein Place,spotify:track:57yfmPoMfWljcEl3qI1ADp,42949673011
spotify:track:5FAtSoItsFeWRCDDyTGHon,Somewhere Beneath These Southern Skies,spotify:album:1i1v9aZVgleRKRMLEx2CgM,The Dirty Guv'nahs,spotify:artist:4h3cy2TQzlb5Aklcr2CghR,223013,Fairlane,spotify:track:5FAtSoItsFeWRCDDyTGHon,42949673012
spotify:track:4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,spotify:album:78yPA5hNyDnuTF42jJyblN,Austin Plaine,spotify:artist:6AMV5iw09ZrX1h3o4x7uVN,196240,Never Come Back Again,spotify:track:4yRlTvPVfEyhXfp6GZurq9,42949673013
spotify:track:7g9YLSMScVdHQNPyUijl8S,Drive,spotify:album:1HVe6UciGY3mBcYNHxEExc,Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,230826,Designated Drinker - A Duet With George Strait,spotify:track:7g9YLSMScVdHQNPyUijl8S,42949673014
spotify:track:7ELEbHcqSgthu1Nqp9RgUR,Green,spotify:album:44vbwie7VkfxX5OZTzraMe,Drew OfThe Drew,spotify:artist:4RplrFWR0RIup8ZUOBxzpV,241801,My Fire,spotify:track:7ELEbHcqSgthu1Nqp9RgUR,42949673015
spotify:track:6ugfXI78iAzjiw2yl1CXDU,LANY,spotify:album:2hVTFTbeg9QhXGZAY99oRa,LANY,spotify:artist:49tQo2QULno7gxHutgccqF,211678,Overtime,spotify:track:6ugfXI78iAzjiw2yl1CXDU,42949673016
spotify:track:57wyLm1TrXFisZAtzRzalS,Bipolar Paradise,spotify:album:77BrPm1lMLpIHYwhjflj01,Eden Project,spotify:artist:26plsJBmW5se3wurhwzaEK,211565,Fumes,spotify:track:57wyLm1TrXFisZAtzRzalS,42949673017
spotify:track:4tyl9OMKMG8F2L0RUYQMH3,Brothers In Arms,spotify:album:1NF8WUbdC632SIwixiWrLh,Dire Straits,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,249960,Walk Of Life,spotify:track:4tyl9OMKMG8F2L0RUYQMH3,42949673018
spotify:track:5G7uLHtoEW140QOcBpJlfz,Led Zeppelin II,spotify:album:70lQYZtypdCALtFVlQAcvx,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,283973,What Is And What Should Never Be,spotify:track:5G7uLHtoEW140QOcBpJlfz,42949673019
spotify:track:2SkypU3flBcYuyyFqfcsTR,Making Bones,spotify:album:467D1dY4xRq6fqlbFdqqps,Red Snapper,spotify:artist:1BQtFnxZvAvTCZgTMlED0Q,286960,The Sleepless (feat. MC Det),spotify:track:2SkypU3flBcYuyyFqfcsTR,42949673020
spotify:track:6o305r9hoNP4NGEYv1s8w3,Tossing Tears / Under the Pines,spotify:album:3a4nCplJKTHDOihnAaswwu,Twin Peaks,spotify:artist:1xD85sp0kecIVuMwUHShxs,250583,Tossing Tears,spotify:track:6o305r9hoNP4NGEYv1s8w3,42949673021
spotify:track:1hlveB9M6ijHZRbzZ2teyh,Stay Hungry,spotify:album:0dzqapIToiOhULGvzDKpXm,Twisted Sister,spotify:artist:7b85ve82Sh36a3UAx74wut,219666,We're Not Gonna Take It,spotify:track:1hlveB9M6ijHZRbzZ2teyh,42949673022
spotify:track:4owo0j5bw45IqiHxsTzcd6,Troco Likes,spotify:album:7pPgZtAzIIBd9rMk3s3MsH,Tiago Iorc,spotify:artist:4iWkwAVzssjb8XgxdoOL6M,257847,Amei Te Ver,spotify:track:4owo0j5bw45IqiHxsTzcd6,42949673023
spotify:track:0j6Xs6WDVZ8R6ILvSKGQor,11:59,spotify:album:50U6BTYJotIaPUBOUBInTL,Ryan Star,spotify:artist:01LfDhfF9mkpmEwRalZCmO,219666,Right Now,spotify:track:0j6Xs6WDVZ8R6ILvSKGQor,42949673024
spotify:track:7v3qGVvKf986nhPIkPsRbR,The Front Bottoms,spotify:album:1UjGcb3EMf1QyLHHoCroU7,The Front Bottoms,spotify:artist:5ictveRyhWRs8Gt8Dvt1hS,216946,Swimming Pool,spotify:track:7v3qGVvKf986nhPIkPsRbR,42949673025
spotify:track:3i4xZSH1kTLE22TUvUFMYo,All We Know Is Falling,spotify:album:67f6SSb8yKduNCK15DsafC,Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,240040,Emergency,spotify:track:3i4xZSH1kTLE22TUvUFMYo,42949673026
spotify:track:63sLFn6GyiEEYu0EfYg2O9,Fifth Harmony,spotify:album:0kHFNaPXHGZitDEqNb88ws,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,193066,Don't Say You Love Me,spotify:track:63sLFn6GyiEEYu0EfYg2O9,42949673027
spotify:track:4OBZT9EnhYIV17t4pGw7ig,H.E.R.,spotify:album:0pV0Mx07aMApIpF19oSQgY,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,209400,Best Part,spotify:track:4OBZT9EnhYIV17t4pGw7ig,42949673028
spotify:track:22s3SLT9uFLlfePoYMrNh8,The Essential Jim Brickman,spotify:album:7BcyBxlndOI9dw7XC9Gau9,Jim Brickman,spotify:artist:2NzWRNaaLByHyI3wpuec8P,249000,You,spotify:track:22s3SLT9uFLlfePoYMrNh8,42949673029
spotify:track:5g3SFDsHxJoTK4vq7cwETP,Adoration: Solo Piano Hymns,spotify:album:5bc6WPPQfnqx5tgKuTQrlo,David Nevue,spotify:artist:7zbq3gjHu4JAiMV7dWbUdv,179746,Great Is Thy Faithfulness,spotify:track:5g3SFDsHxJoTK4vq7cwETP,42949673030
spotify:track:2S4H56VjGVt0Vq27w9IuCp,Swing Lo Magellan,spotify:album:5leXnIiFPYSr7yHgdwxMDG,Dirty Projectors,spotify:artist:5VF0YkVLeVD4ytyiyVSIiF,203666,Dance For You,spotify:track:2S4H56VjGVt0Vq27w9IuCp,42949673031
spotify:track:6CzFN8d3lmz8zBu2BRJZQA,Again And Again,spotify:album:3YX0MTw9189C21O99sTQ2h,Basto,spotify:artist:2BJTwV4IpFe2gWL46KKlji,181226,Again And Again - Radio Edit,spotify:track:6CzFN8d3lmz8zBu2BRJZQA,42949673032
spotify:track:0nMdeiHN8PA4TeaPwMqzI9,Comin' from Where I'm From,spotify:album:1bRitEgNyeQRzr8IWE0wLO,Anthony Hamilton,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,210120,Comin' from Where I'm From - Radio Mix,spotify:track:0nMdeiHN8PA4TeaPwMqzI9,42949673033
spotify:track:1gXBi2I04CLJkTQnhNfEJT,Ology,spotify:album:4VZh7EI0gjL2FkLWNBVIWf,Gallant,spotify:artist:7wFDo161xYdeaiLz3KIHoM,203813,Weight in Gold,spotify:track:1gXBi2I04CLJkTQnhNfEJT,42949673034
spotify:track:4zqB79eqZ37bKGmadWB8ZB,Free The Universe Deluxe,spotify:album:67wzb7V0Ko4zjULNHX3INN,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,227813,"Bubble Butt (feat. Bruno Mars, Tyga & Mystic)",spotify:track:4zqB79eqZ37bKGmadWB8ZB,42949673035
spotify:track:5ld91A78O92CrRJxcIRKL7,Fishin' In The Dark: The Best Of The Nitty Gritty Dirt Band,spotify:album:56mHBde31ywqrRUXeuANgy,Nitty Gritty Dirt Band,spotify:artist:7y70dch6JuuuNnwlsOQvwW,231026,An American Dream,spotify:track:5ld91A78O92CrRJxcIRKL7,42949673036
spotify:track:62ke5zFUJN6RvtXZgVH0F8,A Perfect Contradiction Outsiders' Edition (Deluxe),spotify:album:3jRG3qOfsSSW3SBdeBiIfC,Paloma Faith,spotify:artist:4fwuXg6XQHfdlOdmw36OHa,232893,Only Love Can Hurt Like This,spotify:track:62ke5zFUJN6RvtXZgVH0F8,42949673037
spotify:track:2hld8Y0Kr96TwmIqyBhHQ8,Grow Up,spotify:album:26VBHYCTslS9MidrfgeQUG,The Queers,spotify:artist:1kRABJWDxSnOJFteI351V6,184613,I Met Her At The Rat,spotify:track:2hld8Y0Kr96TwmIqyBhHQ8,42949673038
spotify:track:7KGoCQTPqna684xgd2D9Th,A Cappella Soul,spotify:album:7J9rmnxyE3rtVkZaASGlu6,Ari Goldwag,spotify:artist:0UPNGbPtguG0qTLCXxoJkL,348761,The Artist,spotify:track:7KGoCQTPqna684xgd2D9Th,42949673039
spotify:track:5rG1DBzmguHh93u0HdaWsB,How Did We Get So Dark?,spotify:album:3Rz6kF8eGqrDOEteo5YsBj,Royal Blood,spotify:artist:2S5hlvw4CMtMGswFtfdK15,218000,Don't Tell,spotify:track:5rG1DBzmguHh93u0HdaWsB,42949673040
spotify:track:7hf89cT5FEmLV5E9fjrjG7,Beamer Boy,spotify:album:69nnJOr40uKMOFvB1sSKLp,Lil Peep,spotify:artist:2kCcBybjl3SAtIcwdWpUe3,203373,Beamer Boy,spotify:track:7hf89cT5FEmLV5E9fjrjG7,42949673041
spotify:track:5YFIbauvzRGfW7xktVjR0I,Jagged Little Pill (Remastered),spotify:album:5Ap3F8CxjjsQKZGASDcHNA,Alanis Morissette,spotify:artist:6ogn9necmbUdCppmNnGOdi,176133,Right Through You - 2015 Remastered,spotify:track:5YFIbauvzRGfW7xktVjR0I,42949673042
spotify:track:1MyP7EMAvAJt6go6Wmj2gL,"Viejoteca de Porros, Cumbias, Tropical y Rancheras",spotify:album:06PLOxTQFvNLnWL10TWrMU,Orquesta Ritmo De Sabanas,spotify:artist:4OmYA6sccG8H3GVDWEwNBM,185847,Porro Bonito,spotify:track:1MyP7EMAvAJt6go6Wmj2gL,42949673043
spotify:track:7wvtiQ3o8ELEmk2NjSSPpX,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),spotify:album:0YOTy70NrfSFvKAbzLY9GF,Interpol,spotify:artist:3WaJSfKnzc65VDgmj2zU8B,251546,Obstacle 1,spotify:track:7wvtiQ3o8ELEmk2NjSSPpX,42949673044
spotify:track:2T647mF6zpleFfAZa6Nb5M,Silhouettes Of You,spotify:album:138LmWeB6E3ACyM2Xlsay4,Isaac Gracie,spotify:artist:5Smb3KB29epOb92Btsxulb,297360,Silhouettes Of You,spotify:track:2T647mF6zpleFfAZa6Nb5M,42949673045
spotify:track:15ea10YpJIl3mJq75yzqsD,In Rainbows,spotify:album:7eyQXxuf2nGj9d2367Gi5f,Radiohead,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,248893,Jigsaw Falling Into Place,spotify:track:15ea10YpJIl3mJq75yzqsD,42949673046
spotify:track:2gETEfVGzmpu3LMrsfr2q4,Nuestras Mejores Canciones-17 Super,spotify:album:1PTGSS3ALrjxF1DpZQ3xVg,La Fiebre,spotify:artist:2dJ841WWMQuBwrFtQmsOE9,174333,Enamorado De Ti,spotify:track:2gETEfVGzmpu3LMrsfr2q4,42949673047
spotify:track:7qGJDgdy4CESdIadhVsIGA,The Human Centipede,spotify:album:2taVNCCULXRUzSzuBFSeJO,Ski Mask The Slump God,spotify:artist:2rhFzFmezpnW82MNqEKVry,140355,The Human Centipede,spotify:track:7qGJDgdy4CESdIadhVsIGA,42949673048
spotify:track:4wDk9P2WSvHOsRW6SDYE7L,Sin Frenos,spotify:album:0TzrJVOC5B0dp3IyLpAtii,La Quinta Estacion,spotify:artist:7FZj349hdLfD6qzXkJLuAh,229520,Que Te Quería,spotify:track:4wDk9P2WSvHOsRW6SDYE7L,42949673049
spotify:track:2Y9WfjpGt3kzv7cbRl3s3O,Peace in a Time of War,spotify:album:4Wps42vdfVXj2aJW4mf2yn,SOJA,spotify:artist:2vaWvC8suCFkRXejDOK7EE,256733,True Love,spotify:track:2Y9WfjpGt3kzv7cbRl3s3O,42949673050
spotify:track:6T4vMwAFcIwBg9SbZDd6gG,Falling into Place,spotify:album:3TsqZMEQhGAnQ1nph9M22A,Rebelution,spotify:artist:2WjvvwAX0mdWwq3aFuUdtc,223826,Those Days,spotify:track:6T4vMwAFcIwBg9SbZDd6gG,42949673051
spotify:track:3PM1GcyT6mnfmKHzqgGJSt,Whiskey Sessions,spotify:album:1zkgfStOwHKPRxB8Bjhd4E,Jelly Roll,spotify:artist:19k8AgwwTSxeaxkOuCQEJs,236410,Sunday Morning,spotify:track:3PM1GcyT6mnfmKHzqgGJSt,42949673052
