track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:4CbKVDZkYKdv69I4bCaKUq,Awake,spotify:album:0RySAmM6oDPGSE03X3dzi1,Skillet,spotify:artist:49bzE5vRBRIota4qeHtQM8,186813,Hero,spotify:track:4CbKVDZkYKdv69I4bCaKUq,17179869217
spotify:track:4FXdIM78OBdw7KIY2jeM8D,Films About Ghosts: The Best Of...,spotify:album:2XstwYnZ4pC0O99VCOnfSa,Counting Crows,spotify:artist:0vEsuISMWAKNctLlUAhSZC,188386,Accidentally In Love,spotify:track:4FXdIM78OBdw7KIY2jeM8D,17179869218
spotify:track:7oOOI85fVQvVnK5ynNMdW7,Off the Wall,spotify:album:2ZytN2cY4Zjrr9ukb2rqTP,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,220626,Rock with You - Single Version,spotify:track:7oOOI85fVQvVnK5ynNMdW7,17179869219
spotify:track:5kqAwhv1tYph82ywEL0N2v,Glowing Mouth,spotify:album:62zBMfiiixBH6nm9SvcTwo,Milagres,spotify:artist:2wkTcMEJKbkBFCInLoK7Ic,388773,Glowing Mouth,spotify:track:5kqAwhv1tYph82ywEL0N2v,17179869220
spotify:track:5GM91n4v0rgmjV9oP0zoEs,All Delighted People EP,spotify:album:79aBySIboEq6ZcQ7bcq5me,Sufjan Stevens,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,175040,Heirloom,spotify:track:5GM91n4v0rgmjV9oP0zoEs,17179869221
spotify:track:13b32GfUIo3BV93C8KtEdj,The Shadow Side,spotify:album:4DwLXVB5zeO75k8HlTFhB6,Andy Black,spotify:artist:09NYzWfQlunWS3XBZFaDEC,193552,We Don't Have To Dance,spotify:track:13b32GfUIo3BV93C8KtEdj,17179869222
spotify:track:6Hmj7SrLRbreLVfVS7mV1S,Funeral,spotify:album:6ZB8qaR9JNuS0Q0bG1nbcH,Arcade Fire,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,335333,Wake Up,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,17179869223
spotify:track:6r2jK1A6oFRPREZfxjc5d1,Panda,spotify:album:5IsgYV9pQmqSTgR9i17Fnk,Desiigner,spotify:artist:7pFeBzX627ff0VnN6bxPR4,226520,Panda,spotify:track:6r2jK1A6oFRPREZfxjc5d1,17179869224
spotify:track:5HEjbOF2miSnhwJX41mXZJ,Miss Thang,spotify:album:4AYwgKPCqjnAPINRAifWzr,Monica,spotify:artist:6nzxy2wXs6tLgzEtqOkEi2,258466,Don't Take It Personal (Just One of Dem Days),spotify:track:5HEjbOF2miSnhwJX41mXZJ,17179869225
spotify:track:0ZJAaMYZzmnHGA6msryIWf,High,spotify:album:44ArZIOrM8j3MzGjs3MUSg,Jarryd James,spotify:artist:23IZADrJHPStZ6aMxJVq3s,241400,1000x,spotify:track:0ZJAaMYZzmnHGA6msryIWf,17179869226
spotify:track:5d8yMIlqJH78lwOUP7T3oF,"good kid, m.A.A.d city",spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,443413,Real,spotify:track:5d8yMIlqJH78lwOUP7T3oF,17179869227
spotify:track:1J98gQNlyo4SiQhjBnVapV,Moments (feat. Crystal Nicole),spotify:album:1pLfxqD2yr1HXiASvjdOrZ,Sherrod White,spotify:artist:7mHZBTvp1fuyZHvce0vVhm,170337,Moments (feat. Crystal Nicole),spotify:track:1J98gQNlyo4SiQhjBnVapV,17179869228
spotify:track:7tUUZ74ZhKN8B1IiMREYlO,Paper Mâché Dream Balloon,spotify:album:2JBYEDQtyCpo9M6otaJLmI,King Gizzard & The Lizard Wizard,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,210653,Sense,spotify:track:7tUUZ74ZhKN8B1IiMREYlO,17179869229
spotify:track:4DzmOCuG1wO73FMlxfuwmr,Giving You The Best That I Got,spotify:album:2X4C9NBLaFtUSZLPqTC50W,Anita Baker,spotify:artist:46CH1Gp8l8QVly8bpG9JFG,226693,You Belong To Me,spotify:track:4DzmOCuG1wO73FMlxfuwmr,17179869230
spotify:track:5fX2oPyLCe5mBKqGDbOWqC,First Impressions,spotify:album:6ZPn3tnyLZAbgLFy3GSkqT,James TW,spotify:artist:0B3N0ZINFWvizfa8bKiz4v,216373,When You Love Someone,spotify:track:5fX2oPyLCe5mBKqGDbOWqC,17179869231
spotify:track:7iVxG8F6pGlNVlmUrKx6Xh,The Muppets Christmas Carol,spotify:album:63DYbHrvwaBaWVjqQkNvT0,Muppet Brass Buskers,spotify:artist:1uKuEpgX4NlXNxssv62cXI,65493,Good King Wenceslas,spotify:track:7iVxG8F6pGlNVlmUrKx6Xh,17179869232
spotify:track:4cJhiux4xzrdgSHUeAjP48,PTXmas (Deluxe Edition),spotify:album:5ZwH7KH8Zw0m76hYwANMos,Pentatonix,spotify:artist:26AHtbjWKiwYzsoGoUZq53,193880,Carol of the Bells,spotify:track:4cJhiux4xzrdgSHUeAjP48,17179869233
spotify:track:6MX13kL8qiLuOspuG944Ug,When Mi Party,spotify:album:6qP8AX5yTYkM81KlmBFvhl,Popcaan,spotify:artist:62DmErcU7dqZbJaDqwsqzR,230765,Party Shot (Ravin Part 2),spotify:track:6MX13kL8qiLuOspuG944Ug,17179869234
spotify:track:51rIDh0FOCNCFkdbtIOyU0,A Flair For The Dramatic,spotify:album:6LkthUHeWKSJsXhjs7SXFq,Pierce The Veil,spotify:artist:4iJLPqClelZOBCBifm8Fzv,264413,Yeah Boy and Doll Face,spotify:track:51rIDh0FOCNCFkdbtIOyU0,17179869235
spotify:track:5KWV7S3osWbeOMPHCeWVyK,The Chief,spotify:album:6mTxdHN68ChHeURs6cl0OC,Jidenna,spotify:artist:4TsHKU8l8Wq7n7OPVikirn,250000,Bambi,spotify:track:5KWV7S3osWbeOMPHCeWVyK,17179869236
spotify:track:7sOzdE9XBGRtwjaEzN2abw,Sainthood,spotify:album:5jbNeqFGcBfFriyocUaM17,Tegan and Sara,spotify:artist:5e1BZulIiYWPRm8yogwUYH,158026,Paperback Head,spotify:track:7sOzdE9XBGRtwjaEzN2abw,17179869237
spotify:track:4jrt0Q43yUFgNDGnUPd6yF,The Complete Recollection: 1999 - 2010,spotify:album:2Xx9iqPEwiJZpsvX5pduny,Tegan and Sara,spotify:artist:5e1BZulIiYWPRm8yogwUYH,172306,Come On Kids - Bonus Track,spotify:track:4jrt0Q43yUFgNDGnUPd6yF,17179869238
spotify:track:5w5qlaujBlgCnKIvkhxGZv,Nat King Cole,spotify:album:6peux13A86JXULcbwytL6u,Nat King Cole,spotify:artist:7v4imS0moSyGdXyLgVTIV7,152533,L-O-V-E - 1992 Digital Remaster,spotify:track:5w5qlaujBlgCnKIvkhxGZv,17179869239
spotify:track:1KhrAWvLIjRlQIJtSTgvsi,Your Man,spotify:album:5NATaOfEAcyQFATqWZRKLO,Josh Turner,spotify:artist:7vCtweS8UVAXTyau2j0rDT,228186,Would You Go With Me,spotify:track:1KhrAWvLIjRlQIJtSTgvsi,17179869240
spotify:track:5BtS8w1kkjLV1BbvB0t12u,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,227986,Hope You Get Lonely Tonight,spotify:track:5BtS8w1kkjLV1BbvB0t12u,17179869241
spotify:track:5dl1xAnQE5QL43nMTuR8dL,When The Sun Goes Down EP,spotify:album:11kfh74oOChQUBvYaFDPIx,Thomas Vent,spotify:artist:7qh7VUg1GOWzb1DklOkwBd,321600,Berta Berta,spotify:track:5dl1xAnQE5QL43nMTuR8dL,17179869242
spotify:track:2xG3FNv3pqFItlTOY8jhIi,How Will You Know If You Never Try,spotify:album:4TJUrdwbeKC9qcouPlBuLe,COIN,spotify:artist:0ZxZlO7oWCSYMXhehpyMvE,192613,Feeling,spotify:track:2xG3FNv3pqFItlTOY8jhIi,17179869243
spotify:track:0y9uTzK9cNKSAEHnpeRG8C,DAMN.,spotify:album:4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,248613,DUCKWORTH.,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,17179869244
spotify:track:3lvIOgnQu0Ex5luZaEU6GO,Meet Me In The City,spotify:album:6BbP9s9REAJNV0tfgVySLU,The Babies,spotify:artist:1ZFl1BJzJDj3SdxLD4P48Z,144346,Somebody Else,spotify:track:3lvIOgnQu0Ex5luZaEU6GO,17179869245
spotify:track:5aJACqGIBk2Z60iT5cuOuC,Especialista,spotify:album:1udzzVN47urH7cthUlyRMz,Regulo Caro,spotify:artist:0YRwUbRxrawmnBdixwJi5W,175106,Voy a Pistearme el Dolor,spotify:track:5aJACqGIBk2Z60iT5cuOuC,17179869246
spotify:track:3xMVrVMmWh5ti8wBn1QGAz,B'Day,spotify:album:3MJHoQUI828kmB6IpjejbW,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,217946,Listen - from the motion picture Dreamgirls,spotify:track:3xMVrVMmWh5ti8wBn1QGAz,17179869247
spotify:track:7AtsEX4pJqmAaIajlMwaPU,Where The Light Is: John Mayer Live In Los Angeles,spotify:album:4Dgxy95K9BWkDUvQPTaYBb,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,355733,Neon - Live at the Nokia Theatre,spotify:track:7AtsEX4pJqmAaIajlMwaPU,17179869248
spotify:track:7jwTDW0j7xUSkg7PEwKDYQ,Fear Of Flying,spotify:album:6DOrJ531pbcGf3ZkrfayPD,Mýa,spotify:artist:6lHL3ubAMgSasKjNqKb8HF,252360,Best Of Me,spotify:track:7jwTDW0j7xUSkg7PEwKDYQ,17179869249
spotify:track:2yKqqZQOYhzAfmU0ye6tVQ,Music From Baz Luhrmann's Film The Great Gatsby,spotify:album:14uj0wJtd2M1570p6cXwn4,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,231733,Young And Beautiful - DH Orchestral Version,spotify:track:2yKqqZQOYhzAfmU0ye6tVQ,17179869250
spotify:track:3uOgYjdEyuKVTjapKtL7Xy,Loaded: The Best Of Blake Shelton,spotify:album:7qyfoJ9YCVfBnePdxBFbhx,Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,218493,Footloose,spotify:track:3uOgYjdEyuKVTjapKtL7Xy,17179869251
spotify:track:3XQY8kDjI8LARMIC9xkxQk,Flockaveli,spotify:album:6MQtWELG7aRX7CkAzQ6nLM,Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,246386,Hard In Da Paint - Explicit Album Version,spotify:track:3XQY8kDjI8LARMIC9xkxQk,17179869252
spotify:track:1ewMCmw7qCb5a9ttqiyemu,Doo-Wops & Hooligans,spotify:album:6J84szYCnMfzEcvIcfWMFL,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,229373,Liquor Store Blues (feat. Damian Marley),spotify:track:1ewMCmw7qCb5a9ttqiyemu,17179869253
spotify:track:573mudwDhftRSSbvLHC8xS,Still Believe,spotify:album:5SjDZwjks6vfJxdXbGnLal,Kim Walker-Smith,spotify:artist:4leTWyczsXYGlzUh8sFGSz,382573,Spirit Break Out - Live,spotify:track:573mudwDhftRSSbvLHC8xS,17179869254
spotify:track:2pzHvoyIIrFXDlV5lNH7Eg,Caviar (Remix) [feat. Kevin Roldan & Darell],spotify:album:0jzKHmHs9Zc8ZqGc89ovPA,Lenny Tavárez,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,351652,Caviar (Remix) [feat. Kevin Roldan & Darell],spotify:track:2pzHvoyIIrFXDlV5lNH7Eg,17179869255
spotify:track:5XQWEXQuMkwpXBQMVp18Aq,Weight & Glory,spotify:album:118mzxv8tiysHnJ0VvfnMa,KB,spotify:artist:77IKXFvO7SpWrq8hflrUXc,268213,Go Off,spotify:track:5XQWEXQuMkwpXBQMVp18Aq,17179869256
spotify:track:3Izr0NYJm5Hp4hwCgtZbDJ,The Gleam,spotify:album:79WSrKWUOcscwstCmj2yq0,The Avett Brothers,spotify:artist:196lKsA13K3keVXMDFK66q,261120,Find My Love,spotify:track:3Izr0NYJm5Hp4hwCgtZbDJ,17179869257
spotify:track:6uDRZi9MOTtkuNUHMfREib,Thin Line Between Love & Hate: Golden Classics,spotify:album:7HjAR4jDMTMfq82XLngp98,The Persuaders,spotify:artist:6PhJqhvF42CZ42NUmxIKLB,207653,Thin Line Between Love And Hate,spotify:track:6uDRZi9MOTtkuNUHMfREib,17179869258
spotify:track:3ChWkuO3jUggiTTpAMbkyh,LANY,spotify:album:2hVTFTbeg9QhXGZAY99oRa,LANY,spotify:artist:49tQo2QULno7gxHutgccqF,228301,It Was Love,spotify:track:3ChWkuO3jUggiTTpAMbkyh,17179869259
spotify:track:2TeiKDPE3RdamZG0pp5okI,"No Pads, No Helmets...Just Balls",spotify:album:3rEl0zv6lbVZiB79uHAQ5y,Simple Plan,spotify:artist:2p4FqHnazRucYQHyDCdBrJ,277026,Perfect,spotify:track:2TeiKDPE3RdamZG0pp5okI,17179869260
spotify:track:5nPdMALTEd7HOjn16oNf2X,Rock Of The Westies,spotify:album:6tKgjhjWDMVlgb3a6KoI1x,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,275440,Don't Go Breaking My Heart,spotify:track:5nPdMALTEd7HOjn16oNf2X,17179869261
spotify:track:7rmz4bQd1iJUK9n8UsXpEx,Escape,spotify:album:3q94JVFdc6htc0qxhXyDtY,Jim Brickman,spotify:artist:2NzWRNaaLByHyI3wpuec8P,228493,Never Alone,spotify:track:7rmz4bQd1iJUK9n8UsXpEx,17179869262
spotify:track:5XXKT8W3NdWkzDh13uBDQb,"This Is Retro, Vol. 2",spotify:album:4KEoq66FvMzX89nD4lS00H,DJ Retro Machine,spotify:artist:5SKf5gVJ5fkAmVZKGXWGWZ,227970,Some People Want It All,spotify:track:5XXKT8W3NdWkzDh13uBDQb,17179869263
spotify:track:65B1tEOv5W294uCKbmEcFV,I Hope You Dance,spotify:album:5NwzdF5qHEtXT6SepzhWJv,Lee Ann Womack,spotify:artist:738OS3zrCO782uDiUN9pet,294533,I Hope You Dance,spotify:track:65B1tEOv5W294uCKbmEcFV,17179869264
spotify:track:5vgXJ72X7U9Hw3gjUoUgeR,The 1st Mini Album ‘Beautiful’,spotify:album:5rKMrzAAqRUUdOgJLvwvbc,AMBER,spotify:artist:6vPzAqZDXQgLTEn8pjp4jY,193735,SHAKE THAT BRASS (feat. Taeyeon),spotify:track:5vgXJ72X7U9Hw3gjUoUgeR,17179869265
spotify:track:1ibXPHlgwayYg2p3Fjda5g,The Velvet Underground & Nico 45th Anniversary,spotify:album:02O0Ea7JGwlLq8faAiv1MN,The Velvet Underground,spotify:artist:1nJvji2KIlWSseXRSlNYsC,175813,Sunday Morning,spotify:track:1ibXPHlgwayYg2p3Fjda5g,17179869266
spotify:track:1Eimxefxfotpc7wiHkzGsX,Classical Relaxation Collection - The Greatest Tunes On Earth,spotify:album:3iWjzSgBwJ2pfAKMqlcvXe,Nikolai Rimsky-Korsakov,spotify:artist:2kXJ68O899XvWOBdpzlXgs,103733,Scheherazade Op.35 - The Young Prince and Princess,spotify:track:1Eimxefxfotpc7wiHkzGsX,17179869267
spotify:track:1Nl8D4SJY9O781CZaEYouL,Night Castle,spotify:album:54Vnn83wq0qW2iVFkXAR4v,Trans-Siberian Orchestra,spotify:artist:5OSQDUNmll299ldFIF1Dau,373666,Believe,spotify:track:1Nl8D4SJY9O781CZaEYouL,17179869268
spotify:track:6TZHRJyj1EQmVLAeOFr2ms,Hip Hop Is Dead,spotify:album:6rEDApQnV2QGS0GSdE1hap,Nas,spotify:artist:20qISvAhX20dpIbOOzGK3q,225386,Black Republican,spotify:track:6TZHRJyj1EQmVLAeOFr2ms,17179869269
spotify:track:6NHWP1FmqHgbHQap4Fyp2G,I Just Want It All,spotify:album:5bHustApKPra2dWSD6DeDS,Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3,202954,I Just Want It All,spotify:track:6NHWP1FmqHgbHQap4Fyp2G,17179869270
spotify:track:2oGvqT9Lvi7ahEi4H5Glvg,The King of Rock 'n' Roll: The Complete 50's Masters,spotify:album:7xTRLTNmw8geW9MXaDfyqI,Elvis Presley,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,143173,White Christmas,spotify:track:2oGvqT9Lvi7ahEi4H5Glvg,17179869271
spotify:track:2JFOi1m1TO2E6lRnPQTVug,Grassroots,spotify:album:7K7QZZ3oPeqQ3Gg1K9fqmZ,311,spotify:artist:41Q0HrwWBtuUkJc7C1Rp6K,223666,8:16 A.M.,spotify:track:2JFOi1m1TO2E6lRnPQTVug,17179869272
spotify:track:7LjIjnztu0pzLsSQO0wOha,XIII,spotify:album:0VL0YxxKMUyizBR0SMveRA,CLOVES,spotify:artist:355SqtHY4qKt2wIXrWku0c,206077,Everybody's Son,spotify:track:7LjIjnztu0pzLsSQO0wOha,17179869273
spotify:track:2kFUIasxfttufm5z2H05ra,Razia's Shadow: A Musical,spotify:album:1TtcqoTGxpZdPIWPrFqO5t,Forgive Durden,spotify:artist:2pUuQ3rIUcUKSqBpWa10rG,339600,The Exit [feat. Brendon Urie and Dan Young],spotify:track:2kFUIasxfttufm5z2H05ra,17179869274
spotify:track:0OBoGMhCy9BpnpL4l8Knxf,Our Earthly Pleasures,spotify:album:6mDHmXgvy79alh2CwEmMxJ,Maximo Park,spotify:artist:048FBwXjFYBWxSggPDipic,187133,Russian Literature,spotify:track:0OBoGMhCy9BpnpL4l8Knxf,17179869275
spotify:track:2Ecl3r2ncoEfZhikZ5ejIi,In Return,spotify:album:7eq7Um3f3NMlHuNQSpicsz,ODESZA,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,160941,Always This Late,spotify:track:2Ecl3r2ncoEfZhikZ5ejIi,17179869276
