track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:1TGimSbipZ3XZ7q3eszBRV,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,219214,Angel Of Small Death & The Codeine Scene,spotify:track:1TGimSbipZ3XZ7q3eszBRV,34359738398
spotify:track:0uqvSVhGgQTIdj9G51vhvv,Finally,spotify:album:3REpPYjJhtaeJc4Mo1v4Ip,CeCe Peniston,spotify:artist:5UoVLCWzOKMIJ9iioof9OD,245000,Finally,spotify:track:0uqvSVhGgQTIdj9G51vhvv,34359738399
spotify:track:4q6oNFTjZmJqkIgPdp8iR1,The Incredible True Story,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,208666,Lord Willin',spotify:track:4q6oNFTjZmJqkIgPdp8iR1,34359738400
spotify:track:7Djpvy4lZJNI8rTOVLf1H7,Relapse: Refill,spotify:album:7MZzYkbHL9Tk3O6WeD4Z0Z,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,319853,3 a.m.,spotify:track:7Djpvy4lZJNI8rTOVLf1H7,34359738401
spotify:track:5cCAZS9VhLGEDV4NCfieeg,Femme Fatale (Deluxe Version),spotify:album:0oFBaXLFsUVa2gEmJf4FcJ,Britney Spears,spotify:artist:26dSoYclwsYLMAKD3tpOr4,210266,I Wanna Go,spotify:track:5cCAZS9VhLGEDV4NCfieeg,34359738402
spotify:track:38x3I8MkpDFgXft9QUQQOI,How You Sell Soul to a Soulless People Who Sold Their Soul?,spotify:album:6izTLoTDL2k78sAvpLfHOP,Public Enemy,spotify:artist:6Mo9PoU6svvhgEum7wh2Nd,215620,"sex, drugs and violence (featuring KRS-ONE)",spotify:track:38x3I8MkpDFgXft9QUQQOI,34359738403
spotify:track:2VGuK4IlV5jhobV8x3eOJg,After the Disco,spotify:album:7d4s0gdN1mQweqvGYeXnC6,Broken Bells,spotify:artist:6dgwEwnK0YtDfS9XhRwBTG,219293,After the Disco,spotify:track:2VGuK4IlV5jhobV8x3eOJg,34359738404
spotify:track:6bRjYP2M9N0vpsBBXFZSH1,Viva La Vida - Prospekt's March Edition,spotify:album:71pRFAwHBLrjKYRG7V1Q2o,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,284905,Glass Of Water,spotify:track:6bRjYP2M9N0vpsBBXFZSH1,34359738405
spotify:track:0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin II,spotify:album:70lQYZtypdCALtFVlQAcvx,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,333893,Whole Lotta Love,spotify:track:0hCB0YR03f6AmQaHbwWDe8,34359738406
spotify:track:57yL3161hUMuw06zzzUCHi,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,191493,Doubt,spotify:track:57yL3161hUMuw06zzzUCHi,34359738407
spotify:track:1Zqy9bervYUomy12Pbm3rP,Oracular Spectacular/Congratulations,spotify:album:3VfcbvbaalkDLRCIplPj3e,MGMT,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,261000,Time to Pretend,spotify:track:1Zqy9bervYUomy12Pbm3rP,34359738408
spotify:track:0LnYa8TzSer3DFtbl9F9hu,FREE,spotify:album:0CcydXpHaLTBSqJXGzdIUX,Gavin DeGraw,spotify:artist:5DYAABs8rkY9VhwtENoQCz,233360,Glass,spotify:track:0LnYa8TzSer3DFtbl9F9hu,34359738409
spotify:track:6cR1U61DMpYbS2TtNTlSvo,Private Room,spotify:album:6M31UyJrV9SQMC0L2rSLCL,Avant,spotify:artist:0AunegKKH2ys98aLxq8G1A,263506,Read Your Mind,spotify:track:6cR1U61DMpYbS2TtNTlSvo,34359738410
spotify:track:70gbuMqwNBE2Y5rkQJE9By,Led Zeppelin IV,spotify:album:44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,212160,Going To California,spotify:track:70gbuMqwNBE2Y5rkQJE9By,34359738411
spotify:track:6S0IRhCK4P0llKnIjivfGd,Seventeen,spotify:album:0VMllrZByzbBXwds8lo8nw,Sjowgren,spotify:artist:32Ko3nL0210QAt14S3Rs4Y,225360,Seventeen,spotify:track:6S0IRhCK4P0llKnIjivfGd,34359738412
spotify:track:3cwDSDzTiWr5H5xMQhQ6Mx,Sehnsucht,spotify:album:6f4dhaPfZqf2JXewAvE4gq,Rammstein,spotify:artist:6wWVKhxIU2cEi0K81v7HvP,234226,Du hast,spotify:track:3cwDSDzTiWr5H5xMQhQ6Mx,34359738413
spotify:track:14NwRQ6fnnoSfjeaHRZqz1,Mutter,spotify:album:2tHCY2fDMi0NqeGZcAxNSc,Rammstein,spotify:artist:6wWVKhxIU2cEi0K81v7HvP,217106,Ich will,spotify:track:14NwRQ6fnnoSfjeaHRZqz1,34359738414
spotify:track:46UIRyvRZx9TW5Y5jz13Y8,Wicked,spotify:album:2MWo0RliwlkObUN13r5ITR,Stephen Schwartz,spotify:artist:7daPb40K64rRtF36wd3ZOk,306893,"For Good - From \"Wicked\" Original Broadway Cast Recording/2003",spotify:track:46UIRyvRZx9TW5Y5jz13Y8,34359738415
spotify:track:1bpnYrDCforv9ctJMzJRV8,Wicked,spotify:album:2MWo0RliwlkObUN13r5ITR,Stephen Schwartz,spotify:artist:7daPb40K64rRtF36wd3ZOk,353920,"Defying Gravity - From \"Wicked\" Original Broadway Cast Recording/2003",spotify:track:1bpnYrDCforv9ctJMzJRV8,34359738416
spotify:track:1SkRQq0npxbp923a239Xp2,Mamma Mia! The Movie Soundtrack,spotify:album:5KhzAHMfdnBORoub8UYPDC,Julie Walters,spotify:artist:5Yi0y4bNdc04Oxk9l6nwXa,241480,"Take A Chance On Me - From \"Mamma Mia!\" Soundtrack",spotify:track:1SkRQq0npxbp923a239Xp2,34359738417
spotify:track:6ff9CLXYk39PKFYoYCYeog,Overly Dedicated,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,239973,Alien Girl (Today W/ Her),spotify:track:6ff9CLXYk39PKFYoYCYeog,34359738418
spotify:track:0FkKoIRproCB2faGlpPtry,Help,spotify:album:4PcOLASOD0VikPG4yB3bxg,blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,153913,Nervous,spotify:track:0FkKoIRproCB2faGlpPtry,34359738419
spotify:track:5QWdUMyY68SVAWDr0d6Syb,Gangsta,spotify:album:0n5Xx9FEDgg3tzL0Q01zYZ,Kat Dahlia,spotify:artist:1peH5tSqnYm8W6Bo3I5egE,218946,Money Party,spotify:track:5QWdUMyY68SVAWDr0d6Syb,34359738420
spotify:track:4VZM71F8XAoLRuNyNLxwWS,"22, A Million",spotify:album:1PgfRdl3lPyACfUGH4pquG,Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,245200,29 #Strafford APTS,spotify:track:4VZM71F8XAoLRuNyNLxwWS,34359738421
spotify:track:2L92bpT2vGWnvsFvnJMvM8,Spend It,spotify:album:4Rk0pkogoaHVtCMTNU5aV0,Dae Dae,spotify:artist:41LfjfTCcTCUdykJqNyFw8,207991,Spend It,spotify:track:2L92bpT2vGWnvsFvnJMvM8,34359738422
spotify:track:56lhDZNQ5J47aog6mGKeGk,Born To Run,spotify:album:43YIoHKSrEw2GJsWmhZIpu,Bruce Springsteen,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,288720,Thunder Road,spotify:track:56lhDZNQ5J47aog6mGKeGk,34359738423
spotify:track:7tj8V4FlsSWdIYRKiHBmaw,"Friends on Mushrooms, Vol. 2",spotify:album:7rjucsUF5p2T4qk4lQX9Lj,Infected Mushroom,spotify:artist:6S2tas4z6DyIklBajDqJxI,415384,The French - Original Mix,spotify:track:7tj8V4FlsSWdIYRKiHBmaw,34359738424
spotify:track:4wRflVOo571jhoncK4C5vT,Collie Buddz,spotify:album:3UNL4L8YAECqLe7fptvTaJ,Collie Buddz,spotify:artist:5Ayl2bJtN5mdCsxZoxs9n1,156080,Wild Out - Explicit Album Version,spotify:track:4wRflVOo571jhoncK4C5vT,34359738425
spotify:track:0BCMXOnotZ6NepVmDOepBQ,Feel,spotify:album:7r9KxOTTsh4tjOaMLfRyUk,Sleeping With Sirens,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,216117,Low,spotify:track:0BCMXOnotZ6NepVmDOepBQ,34359738426
spotify:track:3HDNZVUv6HM0KPzWEBdSwu,Trilogy,spotify:album:3pEMJ8HymZ0ijnhTDL6gTK,올 댓,spotify:artist:4XtDzJq0iaZqA1xKdgTEiO,234004,Sexy Enough,spotify:track:3HDNZVUv6HM0KPzWEBdSwu,34359738427
spotify:track:1K2vCXEItfiz7Yp5PQXFkx,If It Was You,spotify:album:03KYia16AlAgoGNUneay0J,Tegan and Sara,spotify:artist:5e1BZulIiYWPRm8yogwUYH,239573,City Girl,spotify:track:1K2vCXEItfiz7Yp5PQXFkx,34359738428
spotify:track:54QsQ3wVu3BevTQm7udOmF,Aint Thinkin' Bout You,spotify:album:7LnF4xwkGC5V5Kgaa2zLdt,Bow Wow,spotify:artist:7352aRY2mqSxBZwzUb6LmA,230906,Ain't Thinkin' 'Bout You,spotify:track:54QsQ3wVu3BevTQm7udOmF,34359738429
spotify:track:7GptbanebPZYkLPvjNfd6m,Weezer,spotify:album:33CmI2lR8PnQwz6133Mc7l,Weezer,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,159586,Buddy Holly,spotify:track:7GptbanebPZYkLPvjNfd6m,34359738430
spotify:track:0Nt9OgNZ856RjKIPldNRf9,After Laughter,spotify:album:1c9Sx7XdXuMptGyfCB6hHs,Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,260213,Tell Me How,spotify:track:0Nt9OgNZ856RjKIPldNRf9,34359738431
spotify:track:2jX8C8ieqnNWeYXnumSeHA,Eyes Wide Open,spotify:album:6r6BJYOMOKJ1B3CnhGHVhf,Sabrina Carpenter,spotify:artist:74KM79TiuVKeVCqs8QtB0B,209080,Your Love's Like,spotify:track:2jX8C8ieqnNWeYXnumSeHA,34359738432
spotify:track:78NYkSHX5zt3yazfGbMBu4,Catch the Wind,spotify:album:54SKivSZGPzkNUcEaHANtV,Donovan,spotify:artist:6vLlQYujOujIrm7zAKzEdG,132493,Universal Soldier,spotify:track:78NYkSHX5zt3yazfGbMBu4,34359738433
spotify:track:4uDnx2eQm8V9Fnj0L0k8bb,Low Budget,spotify:album:3yBDdrTfTNPBEM02XWKT8T,The Kinks,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,214733,(Wish I Could Fly Like) Superman,spotify:track:4uDnx2eQm8V9Fnj0L0k8bb,34359738434
spotify:track:0C3NEzyeYHvbt6OIjFAIzT,Dreaming Out Loud,spotify:album:72c3ugX0yPaFCtEuHPDXaY,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,261653,Come Home,spotify:track:0C3NEzyeYHvbt6OIjFAIzT,34359738435
spotify:track:1pnrwYOFzmP7f1P77QsspG,"Songs, Vol. 1",spotify:album:03BY0ex4T6TCUGGIkZ7yoL,Sørensen,spotify:artist:4RHrVn32FTJ2DjTnuTOhyD,248329,Beautiful,spotify:track:1pnrwYOFzmP7f1P77QsspG,34359738436
spotify:track:0d2svMT7Gaisn7RY4cJRDN,American Prodigal,spotify:album:5UnaAIuMRqSBeBWY3XM0FQ,Crowder,spotify:artist:39xmI59WrIMyyJjSDq6WCu,236666,Forgiven,spotify:track:0d2svMT7Gaisn7RY4cJRDN,34359738437
spotify:track:4UWo5zurpjQDs40bEUwDiH,"Music from Twilight, Avatar, Inception, Harry Potter & Other Hollywood Blockbusters",spotify:album:4jtE6k4kniTcjWTrwlBjXv,Fredi Peláez,spotify:artist:4horb0AhjFI8oJS9dx2hnx,175466,The Twilight Saga: Eclipse (Jacob Black),spotify:track:4UWo5zurpjQDs40bEUwDiH,34359738438
spotify:track:1Yx2hLDlw3q0j1zzamKjSd,Without A Sound,spotify:album:2DhfVYIEdTZLLFJ3WKBApc,Dinosaur Jr.,spotify:artist:267VY6GX5LyU5c9M85ECZQ,258546,Feel The Pain,spotify:track:1Yx2hLDlw3q0j1zzamKjSd,34359738439
spotify:track:4sCufMYx93tuiaFHdpVZVm,"The Worship Initiative, Vol. 1",spotify:album:0QjjRF6uAOfTFr1Y6RHofZ,Shane & Shane,spotify:artist:2LFbgsbEhfilNpQYW7mied,319502,All the Poor and Powerless,spotify:track:4sCufMYx93tuiaFHdpVZVm,34359738440
spotify:track:2dk57CXaCE4LiNOf7gimFt,Neon Steeple,spotify:album:0SZuWTFCgmLbEwKvDcDiDf,Crowder,spotify:artist:39xmI59WrIMyyJjSDq6WCu,417986,Here's My Heart,spotify:track:2dk57CXaCE4LiNOf7gimFt,34359738441
spotify:track:5N0l6rPFbUsi3JyHBFE25z,Songs To Make Up To,spotify:album:57yJkNKrMLg4AKKTAHg5D8,Ta-ku,spotify:artist:13Kd75NSHSp9lB4CaqPMOV,216296,Down For You,spotify:track:5N0l6rPFbUsi3JyHBFE25z,34359738442
spotify:track:3Tny13Wy19lH3octgSKMv3,The Features,spotify:album:3jiSnPuNSHAonhear9Y1BN,The Features,spotify:artist:3FaKHeTy1zMZVtQAvwaF0x,186640,This Disorder,spotify:track:3Tny13Wy19lH3octgSKMv3,34359738443
spotify:track:51ChrwmUPDJvedPQnIU8Ls,÷,spotify:album:3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,238440,Dive,spotify:track:51ChrwmUPDJvedPQnIU8Ls,34359738444
spotify:track:7ApPpt8V6oszKmIKzndkRU,The EP Collection,spotify:album:0aM4ZoaPwth8hMaVErM0fZ,The Zombies,spotify:artist:2jgPkn6LuUazBoBk6vvjh5,127626,Tell Her No,spotify:track:7ApPpt8V6oszKmIKzndkRU,34359738445
spotify:track:4ckQIgBy1gVeevf7UAereE,The Weight of These Wings,spotify:album:563h536tB6n8Dn62jr4RZG,Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,259279,Tin Man,spotify:track:4ckQIgBy1gVeevf7UAereE,34359738446
spotify:track:2pmtavvgqZN52EePYxutgk,Lotus (Deluxe Version),spotify:album:56vCgdP2fIuKtvMu6MBL2Q,Christina Aguilera,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,239853,Your Body,spotify:track:2pmtavvgqZN52EePYxutgk,34359738447
spotify:track:3NfxSdJnVdon1axzloJgba,Aretha Now,spotify:album:55HZ2ectg1mMTEKDqIq3kC,Aretha Franklin,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,216773,I Say a Little Prayer,spotify:track:3NfxSdJnVdon1axzloJgba,34359738448
spotify:track:7r3Hwig1mvtlVq0ZbJ09Wb,This Is Clarence Carter,spotify:album:7IWPPkijopGVrwWXRbmQKx,Clarence Carter,spotify:artist:7lffJlv0nRl0sIsHDmo0SB,153680,Slip Away,spotify:track:7r3Hwig1mvtlVq0ZbJ09Wb,34359738449
spotify:track:1UpRzbjAm1MGc1tkM0BEOB,Suffer in Peace,spotify:album:2aUyGuWWZhUTBoBb3l2ym5,Tyler Farr,spotify:artist:3vHV92ecrylnUHDM4d2MtC,214560,Raised to Pray,spotify:track:1UpRzbjAm1MGc1tkM0BEOB,34359738450
spotify:track:23op9B31lF72t20r41KBtg,Mario Vazquez,spotify:album:5UqXe8ZDr58GWgiW0MfS7s,Mario Vazquez,spotify:artist:7iMjWsjqbmYLobomSh4B64,223613,Gallery,spotify:track:23op9B31lF72t20r41KBtg,34359738451
spotify:track:04WttLcLKlsuxYxf0hvouB,With Love,spotify:album:57yWHy5MuWGfM6s2tM9gW2,Phora,spotify:artist:5XDJlfdfbGNJrOJJNxTcdq,210452,I Think I Love You,spotify:track:04WttLcLKlsuxYxf0hvouB,34359738452
spotify:track:0do3xwIYms6XJekFtagoeP,Southern Belle,spotify:album:5xU1hfAZKqyoyXxZtGfQ3i,Scotty McCreery,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,200026,Southern Belle,spotify:track:0do3xwIYms6XJekFtagoeP,34359738453
spotify:track:0lHGZbbkWpeSQTL5yBLGdr,Nightlights,spotify:album:3GDDtFuCfkUMcdd8UmUqsR,Jimmy Needham,spotify:artist:4yMGs8CtlMVF7RV2XU539m,185373,Just a Heartbeat,spotify:track:0lHGZbbkWpeSQTL5yBLGdr,34359738454
spotify:track:0wWDNsLRUuXFGRd4NcrdrR,If We're Honest (Deluxe Version),spotify:album:5ZEGGjJdlQdDNhLKYucTJw,Francesca Battistelli,spotify:artist:29ywwKkxfoH7iWwNY1UezA,203941,Write Your Story,spotify:track:0wWDNsLRUuXFGRd4NcrdrR,34359738455
spotify:track:2mlF8htJxUOWEdJBa0WB4F,Sleep Through The Static,spotify:album:7pdetUmzDu3AG8SFzR5Ar5,Jack Johnson,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,238813,If I Had Eyes,spotify:track:2mlF8htJxUOWEdJBa0WB4F,34359738456
spotify:track:04clw2CZuvRzvV54g6Ua4L,Between The Pines,spotify:album:0oDDkafimkfmBVssJF2X64,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,160706,Bottle It Up - Acoustic Mixtape,spotify:track:04clw2CZuvRzvV54g6Ua4L,34359738457
spotify:track:6NYtqWYqMbnzoEU9jXla80,Broods,spotify:album:17vQyc1dhEyxV6q5AxOWh8,Broods,spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS,189080,Taking You There,spotify:track:6NYtqWYqMbnzoEU9jXla80,34359738458
spotify:track:74luuGBZx8zhKrfu5HXQTB,The Stars,spotify:album:5y49EGdx13n25ZqoOwVpSC,Catching Flies,spotify:artist:4zAOqBfNLyWFvj1e3yvypJ,273000,Sunrays,spotify:track:74luuGBZx8zhKrfu5HXQTB,34359738459
spotify:track:3PiLfzEXHrvT1oJKR8PAJt,Fan of A Fan The Album (Deluxe Version),spotify:album:4neocSMt40stXKK2B8Sy2G,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,254693,Bitches N Marijuana,spotify:track:3PiLfzEXHrvT1oJKR8PAJt,34359738460
spotify:track:3HyPBRPhnbah6ZpKgql4HD,Music from the Motion Picture The Curious Case of Benjamin Button,spotify:album:5vAQnavMQRIdr2kyAQJRi1,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,198480,"Arabeske for Piano in C Major, Op. 18",spotify:track:3HyPBRPhnbah6ZpKgql4HD,34359738461
