track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:3V0W5CfNDMiTKg93wuLFxJ,Strangers,spotify:album:0pvp7cHQccsevHLhClFbSz,RAC,spotify:artist:4AGwPDdh1y8hochNzHy5HC,280120,Let Go,spotify:track:3V0W5CfNDMiTKg93wuLFxJ,51539607563
spotify:track:7HiXTSQDhDZcYN5Iv3iXfB,Contradictions,spotify:album:3hb0abLUpqP34y5Yc4v6vM,Checo,spotify:artist:75X5RflOcZcRFTa3hrnzze,180000,Contradictions,spotify:track:7HiXTSQDhDZcYN5Iv3iXfB,51539607564
spotify:track:7tr2za8SQg2CI8EDgrdtNl,Funk Wav Bounces Vol.1,spotify:album:2HaqChIDc5go3qxVunBDK0,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,230813,Slide,spotify:track:7tr2za8SQg2CI8EDgrdtNl,51539607565
spotify:track:2fh3bZ8jZhMxOcfESE9nQY,Death Of A Bachelor,spotify:album:6twKQ0EsUJHVlAr6XBylrj,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,213093,Don't Threaten Me With A Good Time,spotify:track:2fh3bZ8jZhMxOcfESE9nQY,51539607566
spotify:track:7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,spotify:album:2N7kidh1wA9EoLdf16QWrz,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,165386,Body Like A Back Road,spotify:track:7mldq42yDuxiUNn08nvzHO,51539607567
spotify:track:1hIupFeRu3nmMcjbjxPnMc,"No Pads, No Helmets...Just Balls",spotify:album:3rEl0zv6lbVZiB79uHAQ5y,Simple Plan,spotify:artist:2p4FqHnazRucYQHyDCdBrJ,198333,I'm Just A Kid,spotify:track:1hIupFeRu3nmMcjbjxPnMc,51539607568
spotify:track:16PJadRYY8rskHeGRODw3N,Spring Break...Checkin' Out,spotify:album:7h35A9nSA5ZaQ2smItJNz8,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,228320,Spring Breakdown,spotify:track:16PJadRYY8rskHeGRODw3N,51539607569
spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,Night Visions,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,186813,Radioactive,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,51539607570
spotify:track:2zgQMaosCMcPKjxs9QQfte,"Glee: The Music, The Complete Season Three",spotify:album:082BH67sSIDefLxUp8GgNm,Glee Cast,spotify:artist:0SCbttzoZTnLFebDYmAWCm,161320,I Can't Go For That / You Make My Dreams (Glee Cast Version),spotify:track:2zgQMaosCMcPKjxs9QQfte,51539607571
spotify:track:4nIIK0Qq80H9TiD1HRF5X1,Radio Rebel Soundtrack,spotify:album:2dgoaBLCHbxj3fvp2qD8xg,The GGGG's,spotify:artist:1VhNc66SEhEWOpOs0Vze3m,198106,Now I Can Be the Real Me,spotify:track:4nIIK0Qq80H9TiD1HRF5X1,51539607572
spotify:track:2tbdjsdJ9xtyunKnZBkGxF,Tea For The Tillerman,spotify:album:5avVGm5FNhp7EW3gGYi9UA,Yusuf / Cat Stevens,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,221000,Father And Son,spotify:track:2tbdjsdJ9xtyunKnZBkGxF,51539607573
spotify:track:6H39b94eclXrDQMVrK8bWl,Volume 2,spotify:album:2PMol3w4DSz3FumlHE9LvV,The OneUps,spotify:artist:4kvAB828lg5b3M8aelIAQp,148493,Mii Channel (Nintendo Wii),spotify:track:6H39b94eclXrDQMVrK8bWl,51539607574
spotify:track:5g30WoqK1Dv5Bnwpusp2vk,T R A P S O U L,spotify:album:6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,124853,For However Long,spotify:track:5g30WoqK1Dv5Bnwpusp2vk,51539607575
spotify:track:79gkHjNTSyGPXEyGkNQ8zH,Euphoria,spotify:album:12HeDZhPHHzCe7VE0uEYwD,Enrique Iglesias,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,200346,Cuando Me Enamoro,spotify:track:79gkHjNTSyGPXEyGkNQ8zH,51539607576
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,Pet Sounds,spotify:album:6GphKx2QAPRoVGWE9D7ou8,The Beach Boys,spotify:artist:3oDbviiivRWhXwIE8hxkVV,153240,Wouldn't It Be Nice - 2000 - Remaster,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,51539607577
spotify:track:2TuNVD5u5iAslHp0moLlTn,Tajdar-E-Haram Coke Studio Season 8,spotify:album:7aRy86clBdnxlPi1Mo6t3t,Atif Aslam,spotify:artist:2oSONSC9zQ4UonDKnLqksx,616509,Tajdar-E-Haram Coke Studio Season 8,spotify:track:2TuNVD5u5iAslHp0moLlTn,51539607578
spotify:track:6wdviVWctiZnY6tVn6bh6A,Number Ones,spotify:album:1jcYwZsN7JEve9xsq9BuUX,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,198506,Black or White - Single Version,spotify:track:6wdviVWctiZnY6tVn6bh6A,51539607579
spotify:track:6DbUSqwQgCo4YlLTrhalhh,For The Last Time,spotify:album:2ti63zRJzsscol5PGg3Z2J,Bob Wills,spotify:artist:3YeRGjR8sa1PHjTUMjqsQg,186626,Stay All Night (Stay A Little Longer),spotify:track:6DbUSqwQgCo4YlLTrhalhh,51539607580
spotify:track:601zxWQ3WNJFnIOSrTiEkH,Wildflower,spotify:album:1MhK8H2ZRTgCIljAz2EzFM,Sheryl Crow,spotify:artist:4TKTii6gnOnUXQHyuo9JaD,257266,Good Is Good,spotify:track:601zxWQ3WNJFnIOSrTiEkH,51539607581
spotify:track:5b86P2JR5RpaAtaN6zNeBd,Saca Prende y Sorprende - Single,spotify:album:02Q71GVzX1aTIOlTNfA2jN,Cultura Profética,spotify:artist:65HuWBUC1d8ty1q6J42Nfi,357626,Saca Prende y Sorprende,spotify:track:5b86P2JR5RpaAtaN6zNeBd,51539607582
spotify:track:2L2zLsybbySytu4RI5z3aK,Más + Corazón Profundo,spotify:album:2YN1HrfqqAkts3D8DdVSHX,Carlos Vives,spotify:artist:4vhNDa5ycK0ST968ek7kRr,246733,Ella Es Mi Fiesta,spotify:track:2L2zLsybbySytu4RI5z3aK,51539607583
spotify:track:0LQsM0KYkSyCdN6TCo63vp,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",spotify:album:2rJgEmLWnlXEYnIPIgAMbc,De La Ghetto,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,315440,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",spotify:track:0LQsM0KYkSyCdN6TCo63vp,51539607584
spotify:track:7xriOrxGp1gJGV5sM6dYp7,Songbook,spotify:album:3DxCQL4CeDmT0lXkbrCzwr,Allen Toussaint,spotify:artist:63aP18bg2ABSOqSNQcAMNy,161226,Soul Sister,spotify:track:7xriOrxGp1gJGV5sM6dYp7,51539607585
spotify:track:3MLtopC0uho28PxZN7Zecy,Vessel,spotify:album:2r2r78NE05YjyHyVbVgqFn,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,231320,Fake You Out,spotify:track:3MLtopC0uho28PxZN7Zecy,51539607586
spotify:track:3KhSh5mImnRARr3GC2eaui,Best of Classics (Inspiration),spotify:album:4mgTGZaCwmfTWYXqVCcFfk,Léo Delibes,spotify:artist:1M9AXZkNPdOd1IPEsQsXnT,210613,"Delibes: Lakmé, Act 1 Scene 4: No. 2, Duetto, \"Viens, Mallika, les lianes en fleurs … Dôme épais, le jasmin\" (Lakmé, Mallika)",spotify:track:3KhSh5mImnRARr3GC2eaui,51539607587
spotify:track:0F17hbpX4Kk90tQ6u2vlrf,"Once More, With Feeling: Buffy the Vampire Slayer (Music from the Original TV Series)",spotify:album:4CFX0Ma0NmquGFTTuW3UtN,Original Cast of Buffy The Vampire Slayer,spotify:artist:7JhjZ3z3jeKIntwksxIdnU,177066,Overture / Going Through the Motions,spotify:track:0F17hbpX4Kk90tQ6u2vlrf,51539607588
spotify:track:7K4Aq4awgYvDKEJdEvvl4j,Ghetto Fabolous,spotify:album:6hl66Nlqoeppdm0dRpYA02,Fabolous,spotify:artist:0YWxKQj2Go9CGHCp77UOyy,306440,Can't Deny It - feat. Nate Dogg,spotify:track:7K4Aq4awgYvDKEJdEvvl4j,51539607589
spotify:track:3f9Vq2NkEErxgbToSAztFD,All Over,spotify:album:5Y4IZySK48REQg8jUcwq2g,CRUISR,spotify:artist:1jNnM5dm7dzt16IocWCvJc,202200,Kidnap Me,spotify:track:3f9Vq2NkEErxgbToSAztFD,51539607590
spotify:track:69QIVIjPMnI1ABLBqh9P1b,Keith Sweat,spotify:album:0BzXvdpUKDEk612hLc6rZV,Keith Sweat,spotify:artist:2r09Inibex3C4ZNTUVSG3m,260666,Twisted,spotify:track:69QIVIjPMnI1ABLBqh9P1b,51539607591
spotify:track:2wDg3GkMpKCNuNLhRJ3ruj,Sweatsuit,spotify:album:4HoOCDgXlVRn7WfRtn4fMC,Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,292800,"Nasty Girl - Explicit \"New Edit\"",spotify:track:2wDg3GkMpKCNuNLhRJ3ruj,51539607592
spotify:track:3fyMH1t6UPeR5croea9PrR,So Far Gone,spotify:album:61NNWRxokNUQx0aYysBL76,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,257760,Best I Ever Had,spotify:track:3fyMH1t6UPeR5croea9PrR,51539607593
spotify:track:2Dts49OexROL2KvCK2sokf,2001,spotify:album:5csXMdS69VOvh8MjyfwkjB,Dr. Dre,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,244266,What's The Difference,spotify:track:2Dts49OexROL2KvCK2sokf,51539607594
spotify:track:2fQrGHiQOvpL9UgPvtYy6G,Issa Album,spotify:album:4QUNWTw2FsIz722xjUjFJw,21 Savage,spotify:artist:1URnnhqYAYcrqrcwql10ft,220306,Bank Account,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,51539607595
spotify:track:77WO0JSWRfhu0ek3Zp2amk,Age Of Ignorance,spotify:album:2XGFVYNHi4z3zwd3e2kNO1,Our Last Night,spotify:artist:00YTqRClk82aMchQQpYMd5,249411,Skyfall,spotify:track:77WO0JSWRfhu0ek3Zp2amk,51539607596
spotify:track:0VTt5xd4Zc1YGPV76vDc66,Everlong - Single,spotify:album:3EeAMWGYlK3Q75T2dfKoHm,Evergreen Terrace,spotify:artist:5YQUrpDa5dkmo9Vk8hHQP9,246509,Everlong - Single,spotify:track:0VTt5xd4Zc1YGPV76vDc66,51539607597
spotify:track:6pTfJ82DLrBoTTaKJrFr7R,another eternity,spotify:album:4ymjpcGruNuUUUZOeGawLe,Purity Ring,spotify:artist:1TtJ8j22Roc24e2Jx3OcU4,207809,push pull,spotify:track:6pTfJ82DLrBoTTaKJrFr7R,51539607598
spotify:track:28aQdbPTGP5yVtcxBmTZ5f,Maps From The Wilderness,spotify:album:4kB6xeXynpaLYYi2Ofztwi,TM Juke,spotify:artist:4awnjjqiUnSBA4ucPVbF8R,272946,Just For A Day (Sunday),spotify:track:28aQdbPTGP5yVtcxBmTZ5f,51539607599
spotify:track:4AFgK4wP1iD5i8BYaLr9Vf,HNDRXX,spotify:album:7K6OykPbezfgKgBufihn6X,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,242933,You Da Baddest,spotify:track:4AFgK4wP1iD5i8BYaLr9Vf,51539607600
spotify:track:4w4eer52fj2QiDJRP9c3D2,Greatest Hits (1980-1994),spotify:album:5yoNY22QHCR5VSfewiiM8k,Aretha Franklin,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,255506,Jump to It,spotify:track:4w4eer52fj2QiDJRP9c3D2,51539607601
spotify:track:0dmTGRV97JhRVJccHSQfLK,Headlines,spotify:album:3YBLuifNptyWajbiU80WhM,Midnight Star,spotify:artist:0KMLfCXYb3Dhf1hLpu8cVd,335626,Engine No.9,spotify:track:0dmTGRV97JhRVJccHSQfLK,51539607602
spotify:track:1q1K57RMyNqGsKUXLM6OYP,Piano Christmas,spotify:album:6Yh7CKGjhM1NVwAOJDuHNq,Piano Christmas,spotify:artist:1Atf5usInTlh55HLENqnlI,200346,Silent Night,spotify:track:1q1K57RMyNqGsKUXLM6OYP,51539607603
spotify:track:5BAmltzhQpFXtBddPN4sUf,"Greatest Hits, Vol. 1",spotify:album:5ytonwvl51xqB6BYnzX68U,Nicky Jam,spotify:artist:1SupJlEpv7RS2tPNRaHViT,218540,Si Tú No Estás,spotify:track:5BAmltzhQpFXtBddPN4sUf,51539607604
spotify:track:2RusqVTNlDYEBHj2fX7IBQ,Talk Talk,spotify:album:18k6HzyYT57NGFifhu3qdj,George Maple,spotify:artist:19m3oZKjGSLzVW0OGIAcNg,272432,Talk Talk - 11 LIT3S Remix,spotify:track:2RusqVTNlDYEBHj2fX7IBQ,51539607605
spotify:track:5Z2gIlGW3YwlOuxHUvDCSH,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,186040,Every Night,spotify:track:5Z2gIlGW3YwlOuxHUvDCSH,51539607606
spotify:track:1NwJn3oKyyaEITEEfDek0N,D'Eux,spotify:album:4BBhjKBUJZxBGsmTCH4BHM,Céline Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,273706,Je sais pas,spotify:track:1NwJn3oKyyaEITEEfDek0N,51539607607
spotify:track:18TDkF1ipSor99bA0pLXXT,Friends On Mushrooms (Deluxe Edition),spotify:album:4FEyMII0FjlU6cHYrWEo1S,Infected Mushroom,spotify:artist:6S2tas4z6DyIklBajDqJxI,293987,Bass Nipple,spotify:track:18TDkF1ipSor99bA0pLXXT,51539607608
spotify:track:2rqUblDWJKlMVwh9uJc0Vv,Yamborghini High,spotify:album:788rHiWVrWzM8dF7IiumCB,A$AP Mob,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,302004,Yamborghini High,spotify:track:2rqUblDWJKlMVwh9uJc0Vv,51539607609
spotify:track:43tfGzIfyxAJ0kS5ZTpSHT,"Scattered, Smothered And Covered",spotify:album:6JnEuZQG2UoxM7m3mR4c0v,Hootie & The Blowfish,spotify:artist:08ct2eZF5lUPdJpHwNKWof,194573,I Go Blind,spotify:track:43tfGzIfyxAJ0kS5ZTpSHT,51539607610
spotify:track:3NJn7p1nrI3R8alivEMPwB,Everywhere We Go,spotify:album:67qNNUSHekqSliS7Q1XZj6,Kenny Chesney,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,230826,You Had Me from Hello,spotify:track:3NJn7p1nrI3R8alivEMPwB,51539607611
spotify:track:7aVQ0taICJBg5uscNK1KMN,Original Album Classics,spotify:album:2deyKpm7P5GowjcFJ1OWEC,Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,228826,Livin' On Love,spotify:track:7aVQ0taICJBg5uscNK1KMN,51539607612
spotify:track:2c3FVtZfgKQJDnbuYqMhUO,The Cowsills,spotify:album:1XNNJKX2RtzVUH2XuTRQJI,The Cowsills,spotify:artist:4ZSzroBNV7HzBDO9aohuF1,184240,The Rain The Park And Other Things,spotify:track:2c3FVtZfgKQJDnbuYqMhUO,51539607613
spotify:track:7kWeSMXLxUHHOkFxsS0vhP,Blake Shelton's Barn And Grill,spotify:album:6Dx1pg8UVVauDZajxg62RA,Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,204826,Some Beach,spotify:track:7kWeSMXLxUHHOkFxsS0vhP,51539607614
spotify:track:4UNDAy6q0yzwG0aMnlacfW,When I Get Blue,spotify:album:0ETQxHbV1HPFFzhe78XPiS,Zander Hawley,spotify:artist:0lfHZCO5590Y3vuuNEXcwZ,309880,At My Age,spotify:track:4UNDAy6q0yzwG0aMnlacfW,51539607615
spotify:track:795iKycRJtgee21MTf9nat,En Estos Dias,spotify:album:160wFrbj51X0n7meBDm6sm,Regulo Caro,spotify:artist:0YRwUbRxrawmnBdixwJi5W,166173,Cicatriiices,spotify:track:795iKycRJtgee21MTf9nat,51539607616
spotify:track:03xWMkKEbeO4SnylA53ipj,Tangled,spotify:album:1l0aFrH24oPrQSqGtfeFyE,Mandy Moore,spotify:artist:2LJxr7Pt3JnP60eLxwbDOu,152333,"When Will My Life Begin - From \"Tangled\"/Soundtrack Version",spotify:track:03xWMkKEbeO4SnylA53ipj,51539607617
spotify:track:4flzJabH4FQh9CndR95r2j,Julstämning,spotify:album:392DLv5jmwzYdkFwHFDkbO,Krister St. Hill,spotify:artist:1XfMFqDjEtaxAIACCTciUA,207666,När det lider mot jul (Det strålar en stjärna),spotify:track:4flzJabH4FQh9CndR95r2j,51539607618
spotify:track:1vFLcd2AsrlvBfL4kmeF8m,The World Is Ours,spotify:album:27oBO2scoFvvtoOoxQWqGL,Eleven Past One,spotify:artist:3nkE7E51pOn9kif5cyC2eb,235578,The World Is Ours,spotify:track:1vFLcd2AsrlvBfL4kmeF8m,51539607619
spotify:track:05E73gk08h7ECa4RjvcYwB,Hercules,spotify:album:7z46fPkl9344yv05HT1Uoq,Roz Ryan,spotify:artist:66mvEj9XSF89tUj87Y3HDu,59200,The Gospel Truth II,spotify:track:05E73gk08h7ECa4RjvcYwB,51539607620
spotify:track:33QqRNli0suoq8lBTy4ZTm,Freestyle Hits (Re-Recorded / Remastered Versions),spotify:album:16SRjbGtdZCtFY2FTFpxL4,Lisa Lisa & Cult Jam,spotify:artist:1vgjN6nIPNKiiQGE9PtzTT,406857,Wonder If I Take You Home (Re-Recorded / Remastered),spotify:track:33QqRNli0suoq8lBTy4ZTm,51539607621
spotify:track:63SF10lPoWA71bDYYzxfUs,We Will Not Be Shaken (Live),spotify:album:6Es2No0kYBzVAQlSmsEaZm,Melissa Helser,spotify:artist:0cng44S55pPu1nDrtFFy7r,373691,No Longer Slaves (Live),spotify:track:63SF10lPoWA71bDYYzxfUs,51539607622
spotify:track:0J3AaAp2XKLhfvNNYE6iie,Right Or Wrong,spotify:album:4tNMkO2t6XfbA9BC8ZcgT2,George Strait,spotify:artist:5vngPClqofybhPERIqQMYd,193560,You Look So Good In Love,spotify:track:0J3AaAp2XKLhfvNNYE6iie,51539607623
spotify:track:6r7FXNO57mlZCBY6PXcZZT,Five Hours,spotify:album:3hM67HrtJ55aUC5TGt66Za,Deorro,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,326887,Five Hours,spotify:track:6r7FXNO57mlZCBY6PXcZZT,51539607624
spotify:track:2xlA7kNX6NPtT2LEWspzAQ,Jubel EP,spotify:album:29EeCNBZxGVdwHUAyos10R,Klingande,spotify:artist:1L9i6qZYIGQedgM9QLSyzb,283626,Jubel - Original Mix,spotify:track:2xlA7kNX6NPtT2LEWspzAQ,51539607625
spotify:track:1W7Pqllthmsm4JropRBVFp,Hope,spotify:album:6B1KctQ1VnT6JW93c5xLKF,The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,273013,We Don't Know,spotify:track:1W7Pqllthmsm4JropRBVFp,51539607626
spotify:track:5AWQnmcrXODkY1MrqEOji1,The Hype,spotify:album:2NDWuuZ8S0AGsHhv82FvP9,Hoodie Allen,spotify:artist:382aq8Pij5V2nE2JMHMoxl,178429,Sushi,spotify:track:5AWQnmcrXODkY1MrqEOji1,51539607627
spotify:track:7G7zCzvyqz39BFE7TqPM3O,All Your Love,spotify:album:1Z35j1egN42Xvtul5WRlu6,Jakob Ogawa,spotify:artist:4ub2v80S4RIceZRGnlhjTr,175241,All Your Love,spotify:track:7G7zCzvyqz39BFE7TqPM3O,51539607628
spotify:track:0pfk4nldZlQbtDBi06Lupm,Energía,spotify:album:4cGc9Eeb3Gjff2Aq5ILLEf,J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,220320,Snapchat,spotify:track:0pfk4nldZlQbtDBi06Lupm,51539607629
spotify:track:2suzE08nszKH1NFMALPB8a,A Present For Everyone,spotify:album:1hYAd7GcLCk9QMh1Vitw4O,Busted,spotify:artist:3Z6IRCo7umuk8K2XQy0ZDj,186920,Meet You There,spotify:track:2suzE08nszKH1NFMALPB8a,51539607630
spotify:track:3bgCWrPf12pr36s40cinPq,1-2-3 - A Bach Experience,spotify:album:4ukPRG9AdMmbFmGfugUJeI,Camerata Romana,spotify:artist:6dwCz0rUNSFacsUDMzjVtI,266309,"Violin Concerto in D minor for 2 Violins & Orchestra, BWV 1043: I. Vivace",spotify:track:3bgCWrPf12pr36s40cinPq,51539607631
spotify:track:0DkpwVrP6NnkQazlpqC8En,1-2-3 - A Bach Experience,spotify:album:4ukPRG9AdMmbFmGfugUJeI,Philharmonia Slavonica,spotify:artist:5zB0iVXOwzOkvvpQy2g8al,78055,"Suite for Orchestra No.2 in B minor for Flute and Strings, BWV 1067: VII. Menuet",spotify:track:0DkpwVrP6NnkQazlpqC8En,51539607632
spotify:track:13keyz9ikBe6ZpRasw7l4X,Platinum,spotify:album:4ZnIw6llQFlXcFgjMNtrTw,Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,330693,Smokin' and Drinkin' - [feat. Little Big Town],spotify:track:13keyz9ikBe6ZpRasw7l4X,51539607633
spotify:track:7K1F1yaVLYQkBsccHH0Pu8,Vem Dançar Kuduro,spotify:album:5s229q2MqedtmVw86orJqQ,Dj Bruno F,spotify:artist:3kUmoE9UkX6HtWOGpDAlRr,206013,Mengão,spotify:track:7K1F1yaVLYQkBsccHH0Pu8,51539607634
spotify:track:34saS5yPSyoZ6QYwC7YGfe,Grace Potter & The Nocturnals,spotify:album:24DTOqINfaO2aJFKws5xHp,Grace Potter & The Nocturnals,spotify:artist:23OknxGcY1i5xX1TRPilMj,195026,Paris (Ooh La La),spotify:track:34saS5yPSyoZ6QYwC7YGfe,51539607635
spotify:track:6HVqfeID7hG2vx36HFlLZC,"Best of Unit Four Plus Two, Vol. 1",spotify:album:2SriskhysU98r8NWcEmjq6,Unit 4 + 2,spotify:artist:3bCvxrKMwOERTpNxO2jm9h,137066,Concrete and Clay,spotify:track:6HVqfeID7hG2vx36HFlLZC,51539607636
spotify:track:18UQrLLOV6APDZoLuZtt5F,Birthday,spotify:album:6eqZUmPrM98t4MeCVdL1g9,Boys Noize,spotify:artist:62k5LKMhymqlDNo2DWOvvv,195805,Birthday,spotify:track:18UQrLLOV6APDZoLuZtt5F,51539607637
spotify:track:13QMUA813rB5QdsePrPRoo,Too Hot For T.V.,spotify:album:0ButOCGhQhrhBkD4Dvpmkw,Bad Boy's Da Band,spotify:artist:1UxXd73KV3x4Hos5ZL7lKi,196693,Bad Boy This Bad Boy That,spotify:track:13QMUA813rB5QdsePrPRoo,51539607638
spotify:track:4HTAA4erxtgorI2UpTrRjE,Scream Aim Fire,spotify:album:311FLOGT9CsxDwy86X9nyl,Bullet For My Valentine,spotify:artist:7iWiAD5LLKyiox2grgfmUT,258399,End of Days,spotify:track:4HTAA4erxtgorI2UpTrRjE,51539607639
spotify:track:3y4K5fRz4nFzZkicRzZm6D,Nightlights,spotify:album:3GDDtFuCfkUMcdd8UmUqsR,Jimmy Needham,spotify:artist:4yMGs8CtlMVF7RV2XU539m,253613,Steal Away,spotify:track:3y4K5fRz4nFzZkicRzZm6D,51539607640
spotify:track:58MtfTpQ6cgZ8BokVnk7dQ,The Glory Album,spotify:album:5soj2uolyYOjlt5y6N2N7j,Christon Gray,spotify:artist:0gOMnWbGP52F3paKcp5Ts2,139600,"The Glory, Pt. 1",spotify:track:58MtfTpQ6cgZ8BokVnk7dQ,51539607641
spotify:track:6vu2RSldhIHQ1K2VaZrqqx,RENT (Original Motion Picture Soundtrack),spotify:album:7JR7tGOAvqFSpVmDlCzHIJ,Idina Menzel,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,383706,Over the Moon,spotify:track:6vu2RSldhIHQ1K2VaZrqqx,51539607642
spotify:track:7tefUew2RUuSAqHyegMoY1,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,250960,***Flawless,spotify:track:7tefUew2RUuSAqHyegMoY1,51539607643
