track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:4FgcgJpZaKJRog2EISGWjN,Man On The Moon: The End Of Day,spotify:album:2S8AWAM0nxyFy66YnUfIs3,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,261360,Heart Of A Lion (Kid Cudi Theme Music),spotify:track:4FgcgJpZaKJRog2EISGWjN,25769803792
spotify:track:71dvxqSL0JT3J4Uv2WdPJx,Fifty Shades Of Grey,spotify:album:4gnEi23PFBwHXT9rMqTsN5,AWOLNATION,spotify:artist:4njdEjTnLfcGImKZu1iSrz,154360,"I'm On Fire - From The \"Fifty Shades of Grey\" Soundtrack",spotify:track:71dvxqSL0JT3J4Uv2WdPJx,25769803793
spotify:track:1EXrFPfVNVsyb32yapebbM,The Rise & Fall,spotify:album:6CZkNYiE9HGqRlGFprzR4i,Madness,spotify:artist:4AYkFtEBnNnGuoo8HaHErd,203120,Our House,spotify:track:1EXrFPfVNVsyb32yapebbM,25769803794
spotify:track:2vtmY2mSccRzKGjtcHSzI3,Born To Die - The Paradise Edition,spotify:album:5VoeRuTrGhTbKelUfwymwu,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,222920,Diet Mountain Dew,spotify:track:2vtmY2mSccRzKGjtcHSzI3,25769803795
spotify:track:1uL78kFWxhz3umTMWJu8n5,Luv Is Rage 2,spotify:album:733e1ZfktLSwj96X5rsMeE,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,207038,Sauce It Up,spotify:track:1uL78kFWxhz3umTMWJu8n5,25769803796
spotify:track:6e86ZPMiOcQxE8TAC9TBFH,Calle 13 (Explicit Version),spotify:album:5pmuwmV2OcuiTX7kNczQ16,Calle 13,spotify:artist:0yNSzH5nZmHzeE2xn6Xshb,214560,Suave,spotify:track:6e86ZPMiOcQxE8TAC9TBFH,25769803797
spotify:track:66fjBB43iramIyjHulpkMN,I'll Fly Away: Country Hymns And Songs Of Faith,spotify:album:70ftf4c2y3lIWnpfa9Wjog,Sara Watkins,spotify:artist:1FDE7zZ6jmP8HHb9ej3mek,347000,It Is Well,spotify:track:66fjBB43iramIyjHulpkMN,25769803798
spotify:track:6K9hwKk00liPSyEemLgiik,American Classic,spotify:album:3a6KzdXSmRbx5EAhYkSA6p,Willie Nelson,spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3,238066,Baby It's Cold Outside - feat. Norah Jones,spotify:track:6K9hwKk00liPSyEemLgiik,25769803799
spotify:track:06iMqWThw4w8fTFyccvOwr,Country Grammar,spotify:album:2HWBPvQoaMFBF6krXyzpOv,Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,291781,Ride Wit Me,spotify:track:06iMqWThw4w8fTFyccvOwr,25769803800
spotify:track:6OmxjsLCNHIqM98TWlNcsZ,Greatest Hits,spotify:album:5hJ5vwAkZVWRm2sD8kDDxW,Starship,spotify:artist:0kObWap02DEg9EAJ3PBxzf,328548,Carry On My Wayward Son,spotify:track:6OmxjsLCNHIqM98TWlNcsZ,25769803801
spotify:track:2rd9ETlulTbz6BYZcdvIE1,Paranoid,spotify:album:6r7LZXAVueS5DqdrvXJJK7,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,474359,War Pigs/Luke's Wall - Remastered Version,spotify:track:2rd9ETlulTbz6BYZcdvIE1,25769803802
spotify:track:5J4FiKDJIdJ8AKx2gaWMt4,Your Number,spotify:album:2dusPkqFxxdOtmG1JpKFFN,Ayo Jay,spotify:artist:1V6rvT87qMQvo6HAixjlpY,204081,Your Number,spotify:track:5J4FiKDJIdJ8AKx2gaWMt4,25769803803
spotify:track:5brMyscUnQg14hMriS91ks,Kanye,spotify:album:1kDxLifAXYG0I81ynPPRcn,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,229946,Kanye,spotify:track:5brMyscUnQg14hMriS91ks,25769803804
spotify:track:7ikHJI8Kd19vI10imjaNzW,Bloom,spotify:album:7aM6v0GcQ3UXbjg1I6NgyA,Quinn XCII,spotify:artist:3ApUX1o6oSz321MMECyIYd,211000,New Wave,spotify:track:7ikHJI8Kd19vI10imjaNzW,25769803805
spotify:track:3gR27JS29TMH7Rw45FaxF4,2 Sides of My Heart - Vol. 1,spotify:album:2HbgUXHSujJlOQgVvZxEii,Gramps Morgan,spotify:artist:7eA9Vth6x4I2V5kW7RlREX,292746,Always & Forever,spotify:track:3gR27JS29TMH7Rw45FaxF4,25769803806
spotify:track:73q3FpQVXWk5eSUnyo83E4,'N Sync UK Version,spotify:album:7K5qlneuWF1CcY6ERzwkLB,*NSYNC,spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,209400,Tearin' up My Heart - Radio Edit,spotify:track:73q3FpQVXWk5eSUnyo83E4,25769803807
spotify:track:6M6lsQB4OhqL41eld29PeC,Loud,spotify:album:7vN82vd1Vq44fjlhjfvHJp,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,296226,Love The Way You Lie (Part II),spotify:track:6M6lsQB4OhqL41eld29PeC,25769803808
spotify:track:3NdXtbAxnd4yd26sLEGS1y,Crystal Castles,spotify:album:5nM3cUPxqg7iqjaoyeCWtN,Crystal Castles,spotify:artist:7K3zpFXBvPcvzhj7zlGJdO,113800,xxzxcuzx me,spotify:track:3NdXtbAxnd4yd26sLEGS1y,25769803809
spotify:track:1py4qzrEEkOvU8uTHYLuOW,Bobby Tarantino,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,177680,Super Mario World,spotify:track:1py4qzrEEkOvU8uTHYLuOW,25769803810
spotify:track:5NSdMmd2LnvgDcpLiKeKeD,Fashionably Late,spotify:album:0KgRZOlXJssqaxzebmdf1w,Falling In Reverse,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,221730,Bad Girls Club,spotify:track:5NSdMmd2LnvgDcpLiKeKeD,25769803811
spotify:track:0375PEO6HIwCHx5Y2sowQm,Sounds Good Feels Good,spotify:album:43v9cUsP5K0hvu9iyuAzmZ,5 Seconds of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,266639,Waste The Night,spotify:track:0375PEO6HIwCHx5Y2sowQm,25769803812
spotify:track:2JOEPbuwVf0nafGnMSVEhH,My Favorite Things,spotify:album:3i7sNgNRwyGQmNP0CPuOM0,John Coltrane,spotify:artist:2hGh5VOeeqimQFxqXvfCUf,824133,My Favorite Things,spotify:track:2JOEPbuwVf0nafGnMSVEhH,25769803813
spotify:track:6BSqOvWjeTvDek8JSM2TbZ,Venture,spotify:album:3ThWvwtK54HUOvt4kD9uVv,Alvin Risk,spotify:artist:34PyHmCLNSwQGSH2AahyVN,215295,Monsters,spotify:track:6BSqOvWjeTvDek8JSM2TbZ,25769803814
spotify:track:5MrIybOdRmrWhhtkUbjrOl,Free,spotify:album:0pXvMIhJFdeoiR5Z4uZ0Xw,Twin Atlantic,spotify:artist:4A9xtvezlouTD7H0kyUje9,237369,Crash Land,spotify:track:5MrIybOdRmrWhhtkUbjrOl,25769803815
spotify:track:2eA160jLLoHiJKOqvOFKJt,Tuskegee,spotify:album:5FnNO3IO6veN62ZdaV7j3z,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,270573,Easy,spotify:track:2eA160jLLoHiJKOqvOFKJt,25769803816
spotify:track:17VegeBoHvMlIByrdu64KR,Elton John,spotify:album:7dtLYwLOdYQa2S8Vjeuxci,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,244226,Your Song,spotify:track:17VegeBoHvMlIByrdu64KR,25769803817
spotify:track:44aHFtDMjOmUCVeOOsmQ7A,Heavy Liquid,spotify:album:1WomagkBCHeJ0MIEqjh1Nv,The Stooges,spotify:artist:4BFMTELQyWJU1SwqcXMBm3,230080,Search & Destroy - Detroit Rehearsals Spring 1973,spotify:track:44aHFtDMjOmUCVeOOsmQ7A,25769803818
spotify:track:38Ncs9ZEzJzd1ypUjNPsb5,Tell Me You Love Me,spotify:album:5SIv8bswuGB6inCuWbWCa2,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,213173,Sexy Dirty Love,spotify:track:38Ncs9ZEzJzd1ypUjNPsb5,25769803819
spotify:track:28d5hcmJPTMfPGGcWITiGe,Back To The Traphouse,spotify:album:5bq0rBzgv7bJEwn76KfHBF,Gucci Mane,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,261573,I Might Be (feat. Shawnna and The Game) - feat. Shawnna and The Game Explicit Album Version,spotify:track:28d5hcmJPTMfPGGcWITiGe,25769803820
spotify:track:1dXYBALYTj3AMxa8hgiQhA,Cherry Bomb,spotify:album:621OhgnZJ7Pz8iUazct1In,"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,189702,DEATHCAMP,spotify:track:1dXYBALYTj3AMxa8hgiQhA,25769803821
spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,because the internet,spotify:album:63McpWDS7P0dF06fqXQMCZ,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,180675,IV. sweatpants,spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,25769803822
spotify:track:5SxSAJLJX1f6x8zUNIOe0J,La Musica Del Futuro,spotify:album:3HMSsAgezqIrqDFWJXu9t9,Fuego,spotify:artist:7wU2WGCJ8HxkekHHE2QLul,163708,Una Vaina Loca,spotify:track:5SxSAJLJX1f6x8zUNIOe0J,25769803823
spotify:track:0zotckyacqrQ1vaGFnJQbz,Need You Now,spotify:album:3hnGcNi8oqGdwTm3CeniFA,Lady Antebellum,spotify:artist:32WkQRZEVKSzVAAYqukAEA,221693,Something 'Bout A Woman,spotify:track:0zotckyacqrQ1vaGFnJQbz,25769803824
spotify:track:05bhmaAD1urZnQMWNd6p3S,Hamilton,spotify:album:1kCHru7uhxBUdzkm4gzRQc,Anthony Ramos,spotify:artist:660YptcR0hNHJ8iEr1qcse,63558,Schuyler Defeated,spotify:track:05bhmaAD1urZnQMWNd6p3S,25769803825
spotify:track:6zeE5tKyr8Nu882DQhhSQI,Point Of Know Return,spotify:album:6oU298pdPTCQnMx1PYwyUA,Kansas,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,206266,Dust in the Wind,spotify:track:6zeE5tKyr8Nu882DQhhSQI,25769803826
spotify:track:5k7VcffaUZqYLxI4DkIsST,Beautiful Ballads,spotify:album:3EPj44fRXUlrd1SO2j6Ywx,Gladys Knight & The Pips,spotify:artist:0TF2NxkJZPQoX1H53rEFM1,279466,Midnight Train to Georgia,spotify:track:5k7VcffaUZqYLxI4DkIsST,25769803827
spotify:track:6gDAYjiH3pYyD91SWsxViF,Nothing But the Beat 2.0,spotify:album:5aprcHwM1KJhaY9Kbxkfkn,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,240000,Every Chance We Get We Run (feat. Tegan & Sara) - feat. Tegan & Sara,spotify:track:6gDAYjiH3pYyD91SWsxViF,25769803828
spotify:track:7EBAGLLkK2qdtwZ0l1bOnV,To Be Loved,spotify:album:4Yf5LJfqpjgl1a4TBiCi07,Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,206066,Have I Told You Lately That I Love You - with Naturally 7,spotify:track:7EBAGLLkK2qdtwZ0l1bOnV,25769803829
spotify:track:3Ma78F0lQB7DVgyd3uIMBN,Spilling Over Every Side,spotify:album:2eVhDmqxQ9nzSs34hhXBFR,Pretty Lights,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,460310,A Million Tomorrows,spotify:track:3Ma78F0lQB7DVgyd3uIMBN,25769803830
spotify:track:4e0TsKPTGF4Jz1sgG9Kd6z,Brushfire Fairytales (Remastered),spotify:album:2K9N8V0ORKpkpTOxhcFnud,Jack Johnson,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,207040,Mudfootball (For Moe Lerner),spotify:track:4e0TsKPTGF4Jz1sgG9Kd6z,25769803831
spotify:track:12O2LfSV2VT9WkZ66C3VbU,Original Album Classics,spotify:album:5MQaOex0UOSUqbQolWKWjg,Brad Paisley,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,247053,When I Get Where I'm Going,spotify:track:12O2LfSV2VT9WkZ66C3VbU,25769803832
spotify:track:06FCvd7rrRcF3DdvWH5Isp,DAMN.,spotify:album:4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,307880,LUST.,spotify:track:06FCvd7rrRcF3DdvWH5Isp,25769803833
spotify:track:1VgBDN01P9evVutNs82GdY,Nueva Era,spotify:album:6e03uUD8GyE7OTABd0fU53,Colmillo Norteño,spotify:artist:5YvrXxWXf9n9enAV8HHZSN,176546,El Bueno y el Malo,spotify:track:1VgBDN01P9evVutNs82GdY,25769803834
spotify:track:0iSXb9g9dER1F7F2x4cQf9,La Banda Grande de la Sultana del Norte,spotify:album:0zo3LNmIZJr5BeQujgCB2Y,Edwin Luna y La Trakalosa de Monterrey,spotify:artist:4LFOoXhMhnq9U8VsZkSwxl,164613,Mi Padrino el Diablo,spotify:track:0iSXb9g9dER1F7F2x4cQf9,25769803835
spotify:track:1bX27QQuIxzo3Lso2nTHpg,Winterwell,spotify:album:7hKN3sFBwF7GeCf2Rj4dsW,Mree,spotify:artist:3K8cGxW088HVyhFSGWJJcX,275826,Lift Me Up,spotify:track:1bX27QQuIxzo3Lso2nTHpg,25769803836
spotify:track:590TrfJBacqitcbKln62Cx,ARCHIS,spotify:album:2OtRaK6NpvkJQze769HRXq,ARCHIS,spotify:artist:1kTRKZEkWt42ZlqgqEJDOF,275573,Bittersweet,spotify:track:590TrfJBacqitcbKln62Cx,25769803837
spotify:track:2zRKPKF78qFoG0c4R6KNlG,A Flourish and A Spoil,spotify:album:1ujn59vOrGmMNdScKhQCnL,The Districts,spotify:artist:3HZgaiR960RFqx9d4LPraD,520813,Young Blood,spotify:track:2zRKPKF78qFoG0c4R6KNlG,25769803838
spotify:track:18HA3OytLgPYNF3NGkX8q9,Safe + Sound,spotify:album:2b0TUn2yyN7BH7LzoqYIRe,DJ Quik,spotify:artist:0b2XeWDPeBiLeskT6RFqMb,247106,Get at Me,spotify:track:18HA3OytLgPYNF3NGkX8q9,25769803839
spotify:track:05a2I8wz6YMMRPUOSykNHU,The Slideshow Effect,spotify:album:6ky0OBjposy4S59CSR8F2Y,Memoryhouse,spotify:artist:0T1n7Qbe4vwYIu42mB6qXe,300960,Heirloom,spotify:track:05a2I8wz6YMMRPUOSykNHU,25769803840
spotify:track:36vTL8WP4ZoD1bbUaW0V3E,Bad Company,spotify:album:4fuDpBLCt9ChDlqw48bj7p,Bad Company,spotify:artist:5AEG63ajney2BoDXi0Vb84,288053,Bad Company - 2015 Remastered Version,spotify:track:36vTL8WP4ZoD1bbUaW0V3E,25769803841
spotify:track:6oo0HD3mrcYtzApYeYsS4L,Freight Train,spotify:album:6oCWzZ0s3QMp1MJLKUV8QG,Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,279010,Freight Train,spotify:track:6oo0HD3mrcYtzApYeYsS4L,25769803842
spotify:track:44wOfz9MIVgsccAm5BSoXE,The Gift Of Love,spotify:album:7GPwfRDC7T2QBBtMAVpuON,Steve Hall,spotify:artist:1svnNTGU5TClzw5tKnuvfT,225360,Colors Of The Wind,spotify:track:44wOfz9MIVgsccAm5BSoXE,25769803843
spotify:track:4L4O1ckrB2Lt0zkbbfyAkS,Car Tunes: Hollywood Hits the Highway,spotify:album:4Pq49EytyF89Z7cquCexJX,Dirk Brossé,spotify:artist:34bKiLjmHfp1mAX5Tq3d2y,144373,Pirates of the Caribbean: The Curse of the Black Pearl (The Black Pearl),spotify:track:4L4O1ckrB2Lt0zkbbfyAkS,25769803844
spotify:track:4h4qZgzHongzXzxyhCPKtt,La La Land,spotify:album:5p0H50uFCdWTpLY640HoPc,Justin Hurwitz,spotify:artist:2snm3HmsnDUDxbIChdl2Oj,162973,"City Of Stars (Humming) - From \"La La Land\" Soundtrack",spotify:track:4h4qZgzHongzXzxyhCPKtt,25769803845
spotify:track:4C9c580uQLtuiGb7tp5Ssy,Caramel,spotify:album:16KYbAktZMfmABdrZ0Pm6Q,Connan Mockasin,spotify:artist:247AfC9pLuqwgpH8Mo96oA,301693,"I'm The Man, That Will Find You",spotify:track:4C9c580uQLtuiGb7tp5Ssy,25769803846
spotify:track:66BjgQodHebiX5QGpBAjyQ,The Very Best Of Aaron Neville,spotify:album:5p30oP23JCMDwHXM7f6ECa,Aaron Neville,spotify:artist:57ALvbCBaCkNlgTOSiUPdT,164560,Tell It Like It Is,spotify:track:66BjgQodHebiX5QGpBAjyQ,25769803847
spotify:track:77lqbary6vt1DSc1MBN6sx,Bloom,spotify:album:396Y1EKWxeJt2Yh3Da1for,RÜFÜS,spotify:artist:5Pb27ujIyYb33zBqVysBkj,239417,You Were Right,spotify:track:77lqbary6vt1DSc1MBN6sx,25769803848
spotify:track:3n56QSySO1EmprH3SuAlIg,Sick At Last,spotify:album:56KNbtrJyzzesF1SR3GCUB,GrooveChild,spotify:artist:73hGAjI4g861ZfOsdLG1qB,187840,Sick At Last,spotify:track:3n56QSySO1EmprH3SuAlIg,25769803849
spotify:track:0O0M44llUQuPdJAkROQRch,Caress Your Soul,spotify:album:1dpC5MkRXeSEwnMMWG6t2z,Sticky Fingers,spotify:artist:3ZGr7nQBXDU2WhyXgRVbt0,219026,Australia Street,spotify:track:0O0M44llUQuPdJAkROQRch,25769803850
spotify:track:3EktVeMMB0WLZxbmuAgkRS,Busted,spotify:album:0PnmsYK2gPdPBzctYdi6U0,Busted,spotify:artist:3Z6IRCo7umuk8K2XQy0ZDj,209351,What I Go To School For,spotify:track:3EktVeMMB0WLZxbmuAgkRS,25769803851
spotify:track:0Hv2IWtvPPca1F4zhC4UFs,Simple Plan,spotify:album:1tjE6cuUdnscgwxTt49ouH,Simple Plan,spotify:artist:2p4FqHnazRucYQHyDCdBrJ,222426,Your Love Is A Lie - Explicit Album Version,spotify:track:0Hv2IWtvPPca1F4zhC4UFs,25769803852
spotify:track:1Sw7fhf7YJCD6GcWW0wETD,Promised Land,spotify:album:2N7sEVVS3jKMJJuJi4v0UF,John Lucas,spotify:artist:7iEy8zKFtlYIINaxxLIyBk,277160,This Will Be Our Home,spotify:track:1Sw7fhf7YJCD6GcWW0wETD,25769803853
spotify:track:0wLDl13EgtjUdwZYLeapDl,In Ear Park,spotify:album:1p24xXQJzGiBU7E092PN3U,Department Of Eagles,spotify:artist:0d2BmAcZ7p8vrtBPY48WMW,186386,Teenagers,spotify:track:0wLDl13EgtjUdwZYLeapDl,25769803854
spotify:track:0BC20VuJfHePdiGPwlCVvK,Spotlight Compilation Vol. 2,spotify:album:435F0TjbKDNBDzbsJskZEa,Felxprod,spotify:artist:137lSdt6SM2D39PvuIqnDc,248571,The Wolf (feat. Thallie Ann Seenyen),spotify:track:0BC20VuJfHePdiGPwlCVvK,25769803855
spotify:track:4D4xJ4LyDXBWIf9thFSMAJ,Back To Us,spotify:album:0SVt148hDLtlcJ95kIngKE,Rascal Flatts,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,206826,Yours If You Want It,spotify:track:4D4xJ4LyDXBWIf9thFSMAJ,25769803856
spotify:track:22S5BO6h7JIOjg2Uw88l8e,How To Love (feat. Sofia Reyes) [Remixes],spotify:album:2UmyoeqqgaI7Ocsmy1hHfx,Cash Cash,spotify:artist:1LOB7jTeEV14pHai6EXSzF,168200,How To Love (feat. Sofia Reyes) - Boombox Cartel Remix,spotify:track:22S5BO6h7JIOjg2Uw88l8e,25769803857
spotify:track:3QuSHJUfvuOyeKMS32Wckj,The Magnificent Thad Jones,spotify:album:5ZaHEBnWWXSD3zvfiY6pju,Thad Jones,spotify:artist:6DbqS0X8cSFOPGsvyze2yh,403330,April In Paris - 2007 - Remaster,spotify:track:3QuSHJUfvuOyeKMS32Wckj,25769803858
spotify:track:15VRO9CQwMpbqUYA7e6Hwg,MTV Unplugged In New York,spotify:album:1To7kv722A8SpZF789MZy7,Nirvana,spotify:artist:6olE6TJLqED3rqDCT0FyPh,260946,The Man Who Sold The World,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,25769803859
spotify:track:3vRYdkqNVKvt7l6egzmCzF,Hymns,spotify:album:0EpzfsQousFs65vjvTYbWY,Paul Cardall,spotify:artist:7FQRbf8gbKw8KZQZAJWxH2,200586,I Need Thee Every Hour,spotify:track:3vRYdkqNVKvt7l6egzmCzF,25769803860
spotify:track:3qmfJelhjAeXltQKa5eQrJ,Soothe Vol. 1: Music To Quiet Your Mind and Soothe Your World,spotify:album:4YYPewLXJamCTfe6UfpBqp,Jim Brickman,spotify:artist:2NzWRNaaLByHyI3wpuec8P,310012,Fly (Reprise),spotify:track:3qmfJelhjAeXltQKa5eQrJ,25769803861
spotify:track:2qsYkMBBRTqlSSifKTDM1F,Dirty Projectors,spotify:album:6HA2YKWabsGi6XWkhWoZuA,Dirty Projectors,spotify:artist:5VF0YkVLeVD4ytyiyVSIiF,229437,Cool Your Heart,spotify:track:2qsYkMBBRTqlSSifKTDM1F,25769803862
spotify:track:0szSOfZVM3G5mWI1ogQjr7,Painted Ruins,spotify:album:3QOXA8bqsml8CslUdgHXrW,Grizzly Bear,spotify:artist:2Jv5eshHtLycR6R8KQCdc4,262106,Mourning Sound,spotify:track:0szSOfZVM3G5mWI1ogQjr7,25769803863
spotify:track:2pA4ip3VIEVcIa3qE02oAX,Dopamine,spotify:album:17l7MIu0Jh0tdgK7or9ovw,BØRNS,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,174693,"10,000 Emerald Pools",spotify:track:2pA4ip3VIEVcIa3qE02oAX,25769803864
spotify:track:0alXWwTcr1reJRYkhjauN1,Pillow Talk,spotify:album:6PPFActErBg9LwXfMfOKYB,Wild Child,spotify:artist:1xLMexpeeTKQ20SwGMaGSK,258200,Pillow Talk,spotify:track:0alXWwTcr1reJRYkhjauN1,25769803865
spotify:track:0AjTHGjK6EvWaJSoQnvVNM,World Classical 2010,spotify:album:3umFa9oZYIS1gicfvKuuwk,Radio Orchestra Berlin,spotify:artist:5AExgoflIOxDFT5QYI8zI0,192000,Frolicsome Finale,spotify:track:0AjTHGjK6EvWaJSoQnvVNM,25769803866
spotify:track:5beNoIPZrO3AmLqC3eq1zJ,Christmas Nutcracker for Kids,spotify:album:5BNWy7qidITpPYgofFN771,Snowflake Symphonie,spotify:artist:4o8lec8l2enlKLc0dCAJU9,229906,Waltz from Swan Lake,spotify:track:5beNoIPZrO3AmLqC3eq1zJ,25769803867
spotify:track:32prvbMBdfEyTcYwlaWgQ8,Friend Zone,spotify:album:2XEvLIsE8qOLSfBaeGZjib,Danielle Bradbery,spotify:artist:5iqStkZi6QmG8sgQZQrfGN,177986,Friend Zone,spotify:track:32prvbMBdfEyTcYwlaWgQ8,25769803868
