track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:1chu8wc9zbNqTQ2ahROys1,All Things Must Pass,spotify:album:16YCkHew4MBxGtpqkCTx6M,George Harrison,spotify:artist:7FIoB5PHdrMZVC3q2HE5MS,281226,My Sweet Lord,spotify:track:1chu8wc9zbNqTQ2ahROys1,8589934605
spotify:track:1VD2nlzQDj4YFPjhuOrjK2,Sounds Good Feels Good,spotify:album:43v9cUsP5K0hvu9iyuAzmZ,5 Seconds of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,207432,Catch Fire,spotify:track:1VD2nlzQDj4YFPjhuOrjK2,8589934606
spotify:track:3Zc922QGIRgdMRFa6qSiz7,There's Really A Wolf,spotify:album:0lUL92det7mZ4DaHYmiUEC,Russ,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,179066,Scared,spotify:track:3Zc922QGIRgdMRFa6qSiz7,8589934607
spotify:track:38IIUFYKrYTsEsHsM50DIe,Manifest,spotify:album:1aw8BypsoMxHNHnimHyYQa,Russ,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,142053,Manifest,spotify:track:38IIUFYKrYTsEsHsM50DIe,8589934608
spotify:track:2Ku6P1U8QkOQcLEXTRxygX,Es Para Ti,spotify:album:1kV7jDTxmrdblp3QD0ypND,Intocable,spotify:artist:108moq3rq6bm1M4Ypz0J02,202266,Enséñame A Olvidarte,spotify:track:2Ku6P1U8QkOQcLEXTRxygX,8589934609
spotify:track:12tA6w3I4PLAHunawPPfTW,Matangi,spotify:album:3dAxXNscIj0p53lBMEziYR,M.I.A.,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,263813,Y.A.L.A.,spotify:track:12tA6w3I4PLAHunawPPfTW,8589934610
spotify:track:1J59cbPdIwiUMtX1ee7NwM,林俊傑2003年-2010年作品精選集,spotify:album:0WlVb96NEgRw2R6tlzFajT,JJ Lin,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,227600,一千年以後,spotify:track:1J59cbPdIwiUMtX1ee7NwM,8589934611
spotify:track:51AwZQBaU8wDggPhhI5l7K,血、汗、涙,spotify:album:57vpXaXBmxS9AYvbbfJD7Y,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,274160,Spring Day - Japanese ver.,spotify:track:51AwZQBaU8wDggPhhI5l7K,8589934612
spotify:track:0TwAARFJxPfzmTVpoDGZTg,Here to Stay - Best of 2000-2012,spotify:album:2huLMBalNRTT9BpDem6LWD,John Hiatt,spotify:artist:4Sld5LOPbAm1QSq9U32fFV,245866,Crossing Muddy Waters (Best of...),spotify:track:0TwAARFJxPfzmTVpoDGZTg,8589934613
spotify:track:3adeqciqrsp6PQqR0hGDC7,California 37,spotify:album:5zseibu9WEsPaZmkJUMkz1,Train,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,231786,Bruises,spotify:track:3adeqciqrsp6PQqR0hGDC7,8589934614
spotify:track:4Ej5jSHuUcfUNselqiV1qV,The Black & White EP,spotify:album:4eiqwQzpbwAOY0V1FB2oiT,Jay Ollero,spotify:artist:7yHQKHM7tuuCciTHudnum7,221613,We Could Be Anything (Black & White),spotify:track:4Ej5jSHuUcfUNselqiV1qV,8589934615
spotify:track:7GHQoEQGQRbrowuiayJ3Mw,The Greatest Gift Of All,spotify:album:3IDX75LHVFqVh67JreKpDy,Rascal Flatts,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,197426,Deck The Halls,spotify:track:7GHQoEQGQRbrowuiayJ3Mw,8589934616
spotify:track:3pRTjSYlsfL3hqG43VolZl,Christmas,spotify:album:1l4DfcI1lGAmnDGDIWgiNA,Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,187893,Silver Bells (feat. Naturally 7) - Bonus Track,spotify:track:3pRTjSYlsfL3hqG43VolZl,8589934617
spotify:track:10qlsNJjm0UKL2KRFl7gfq,Father Son Holy Ghost,spotify:album:7rRVgR2L9hRVv2xapijBoF,Girls,spotify:artist:6eO95BjZhrWHREMfwC4vVN,240600,Saying I love You,spotify:track:10qlsNJjm0UKL2KRFl7gfq,8589934618
spotify:track:437h9GRi70A1BzMzh4cyra,My Head Is An Animal,spotify:album:6uD3oJCWT1gtlSCg5lDiNF,Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,223440,From Finner,spotify:track:437h9GRi70A1BzMzh4cyra,8589934619
spotify:track:7BwwjDFcpn72BrxCCRqs7d,Best Of,spotify:album:6nqizbBgkRug5YRnP1YWiO,Technotronic,spotify:artist:2Cd98zHVdZeOCisc6Gi2sB,215040,Pump Up The Jam - Edit,spotify:track:7BwwjDFcpn72BrxCCRqs7d,8589934620
spotify:track:155NjB8Mlcp47fM7t9el61,The Piano Guys 2,spotify:album:5iCNAC5zJYnO90r0dcXq4u,The Piano Guys,spotify:artist:0jW6R8CVyVohuUJVcuweDI,240573,Berlin,spotify:track:155NjB8Mlcp47fM7t9el61,8589934621
spotify:track:5Mw9bXG1dLNhbjofkVS2oR,Zion,spotify:album:3A24aBx6jZCAgovIbZUubC,Hillsong United,spotify:artist:74cb3MG0x0BOnYNW1uXYnM,536000,Oceans (Where Feet May Fail),spotify:track:5Mw9bXG1dLNhbjofkVS2oR,8589934622
spotify:track:1MYkU1xbbwfREIhUK7yRrm,Painted Red,spotify:album:2BfhPsp1a5dH8aEP0TKDLR,JJ Heller,spotify:artist:7dq8KEwf0kQXJhM79iwcPh,185786,Save Me,spotify:track:1MYkU1xbbwfREIhUK7yRrm,8589934623
spotify:track:3gZUflBBfgS3QiTSTg0hk0,Movements - Single,spotify:album:6LcbhFnEpPsY1JkyA8Sgv8,Pham,spotify:artist:2GH5uRMxmuAWn90B8DEZU3,208671,Movements,spotify:track:3gZUflBBfgS3QiTSTg0hk0,8589934624
spotify:track:7cQnIhLin7koR2sO2bt2KS,Beach House 3,spotify:album:7Dj0aaKI4RpehMPqOu56mW,Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,225953,So Am I (feat. Damian Marley & Skrillex),spotify:track:7cQnIhLin7koR2sO2bt2KS,8589934625
spotify:track:0RPGPbmSROzvlLlHII7x3T,We Want Some Pussy,spotify:album:4sGe0adHhuqOw3GP9KQ78W,DJ Chose,spotify:artist:28Jt29jw6Smc3ZkzALTouq,241776,We Want Some Pussy,spotify:track:0RPGPbmSROzvlLlHII7x3T,8589934626
spotify:track:6wmcBujtfEfVQr5kQPk7ZE,The Fall,spotify:album:5jJGGsAztgUEXUHHZ2zrah,Gorillaz,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,204466,Amarillo,spotify:track:6wmcBujtfEfVQr5kQPk7ZE,8589934627
spotify:track:1Q8jaRiMuU3gaWyQP8fBfX,Sing-A-Longs & Lullabies For The Film Curious George,spotify:album:3Jl7i9Vo0Ht4co9SqTFjQy,Jack Johnson,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,137546,We're Going To Be Friends,spotify:track:1Q8jaRiMuU3gaWyQP8fBfX,8589934628
spotify:track:3Qu5bTS5AvgS0TpeGhQyfc,Nothing Was The Same,spotify:album:2gXTTQ713nCELgPOS0qWyt,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,224013,The Language,spotify:track:3Qu5bTS5AvgS0TpeGhQyfc,8589934629
spotify:track:5gOJ1pWOB4mk7mZ5RUj5nJ,Apocalypso,spotify:album:25tc04xFy9V9BlrJANNitq,The Presets,spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,220543,Talk Like That,spotify:track:5gOJ1pWOB4mk7mZ5RUj5nJ,8589934630
spotify:track:0Z4pLlygCvkTHmeQtYAbNH,The Slip,spotify:album:6Et26zmZ0Gu4ocrxyU3dSp,Nine Inch Nails,spotify:artist:0X380XXQSNBYuleKzav5UO,259183,Discipline,spotify:track:0Z4pLlygCvkTHmeQtYAbNH,8589934631
spotify:track:2Ep5yZhBqHfwg0Lj4BlNKb,5 Seconds Of Summer,spotify:album:6GKIr03B2yvdP0TkWiGJVV,5 Seconds of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,180922,English Love Affair,spotify:track:2Ep5yZhBqHfwg0Lj4BlNKb,8589934632
spotify:track:2oq2dbjW3sxOY0BscMWd7Q,Gossamer,spotify:album:14JU5SskmcyckE5I8PY6lv,Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,262453,I'll Be Alright,spotify:track:2oq2dbjW3sxOY0BscMWd7Q,8589934633
spotify:track:4D4bap8NwaS3RIUaCNSAcm,The Best Of The Shirelles,spotify:album:2Dlx1iEoprySbpvRIXtZQv,The Shirelles,spotify:artist:0x83OBqixqdCHnStP5VMcn,163266,Baby It's You,spotify:track:4D4bap8NwaS3RIUaCNSAcm,8589934634
spotify:track:0dcf0L6F1LUA1nE2zWH4J2,Trilogy,spotify:album:5EbpxRwbbpCJUepbqVTZ1U,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,459386,The Party & The After Party,spotify:track:0dcf0L6F1LUA1nE2zWH4J2,8589934635
spotify:track:6U8EShYiwNNrGogCxTeFm2,"For A Moment, I Was Lost",spotify:album:7roDfWbRU1pI5frjh8yJdJ,Amber Run,spotify:artist:0MmnmsAuQKRFpo6vJElcaU,117280,Haze,spotify:track:6U8EShYiwNNrGogCxTeFm2,8589934636
spotify:track:5xc1DBXmB7MTajxDJ9cJcq,The Great Adventures Of Slick Rick,spotify:album:71mmTJdWvpkzQNmVfFbRdN,Slick Rick,spotify:artist:1W9qOBYRTfP7HcizWN43G1,248160,Mona Lisa,spotify:track:5xc1DBXmB7MTajxDJ9cJcq,8589934637
spotify:track:2CG9mGkKC6IQE5lEjDioEi,Hummin' Comin' At 'Cha,spotify:album:6JtogZdgh6aCgfMjCi40FN,Xscape,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,204173,Just Kickin' It,spotify:track:2CG9mGkKC6IQE5lEjDioEi,8589934638
spotify:track:6Ll3qUTssdGWMxbwhMud2N,Find You,spotify:album:0R1hpCjjUfrYfVnxuamopm,Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,197893,Find You,spotify:track:6Ll3qUTssdGWMxbwhMud2N,8589934639
spotify:track:1n8qZkWe2nHhkknaR4x2mK,Mmhmm,spotify:album:2C94K2j4f1FKWwxogAcNuX,Relient K,spotify:artist:3nJWBJvK7uGvfp4iZh9CkN,263053,Life After Death and Taxes (Failure II),spotify:track:1n8qZkWe2nHhkknaR4x2mK,8589934640
spotify:track:1i7HNM4h1U5v3stMqaBP4v,Apathetic EP,spotify:album:4HTNipVrbVlzOCDKI3OPT6,Relient K,spotify:artist:3nJWBJvK7uGvfp4iZh9CkN,198200,The Truth,spotify:track:1i7HNM4h1U5v3stMqaBP4v,8589934641
spotify:track:74OPzQUZXb8cPwyaewLo58,Enciende una Luz,spotify:album:7n2yPfXkNLfY5jU1LyutYE,Marcos Witt,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,439484,Enciende Una Luz,spotify:track:74OPzQUZXb8cPwyaewLo58,8589934642
spotify:track:2N3U8uTYhjX2KwGT0pf5x0,AT.LONG.LAST.A$AP,spotify:album:3arNdjotCvtiiLFfjKngMc,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,260986,Everyday,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,8589934643
spotify:track:6X9VmKgAhB7tTGNgKf6E7L,That Christmas Feeling,spotify:album:2bM8NXswvImzqus0Dap5jE,Bing Crosby,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,165040,I Heard The Bells On Christmas Day - Single Version,spotify:track:6X9VmKgAhB7tTGNgKf6E7L,8589934644
spotify:track:06Y4G78xvsbwnwAbsLC01K,Buscándote,spotify:album:7Mr05L5Uq1gpu99MqT48ZR,Mike Bahía,spotify:artist:1phfTBIocBW3UwqcYjaEN6,241994,Buscándote - Radio Edit,spotify:track:06Y4G78xvsbwnwAbsLC01K,8589934645
spotify:track:4ZDdNy0J7fZ2anb3CHWH95,She's In Control,spotify:album:0z914Q0PhO5BSF1JkyAtgY,Chromeo,spotify:artist:2mV8aJphiSHYJf43DxL7Gt,226186,Woman Friend,spotify:track:4ZDdNy0J7fZ2anb3CHWH95,8589934646
spotify:track:0gBFr7N2D1GfhkXIIepIGG,To Sir With Love,spotify:album:37J4FeONwmD1Gl3PzvZGv3,Lulu,spotify:artist:0jYKX08u1XxmHrl5TdM2QZ,166693,To Sir with Love,spotify:track:0gBFr7N2D1GfhkXIIepIGG,8589934647
spotify:track:2HF2D2b2m66EK6fwGcHIor,The Presidents Of The United States Of America,spotify:album:1HASBGfr6eXmuCUXm8jhhM,The Presidents Of The United States Of America,spotify:artist:1lZvg4fNAqHoj6I9N8naBM,169666,Peaches,spotify:track:2HF2D2b2m66EK6fwGcHIor,8589934648
spotify:track:0MYNeFsKpzBHwrJGfWZysV,Aqualung,spotify:album:0NGM3Ftwjw0dLNpAowmz3x,Jethro Tull,spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R,268906,Locomotive Breath,spotify:track:0MYNeFsKpzBHwrJGfWZysV,8589934649
spotify:track:52awkMO7nuNVWVxTDjP7yL,Solar,spotify:album:4lsAiGC9fNbxSypUh24KtX,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,220133,I Need A Girl,spotify:track:52awkMO7nuNVWVxTDjP7yL,8589934650
spotify:track:7w0jBUygrwNZgsvuM8HqSu,If It Was You,spotify:album:03KYia16AlAgoGNUneay0J,Tegan and Sara,spotify:artist:5e1BZulIiYWPRm8yogwUYH,167866,Living Room,spotify:track:7w0jBUygrwNZgsvuM8HqSu,8589934651
spotify:track:4oXMISztMJtxCiFjcpeuU2,Merry Christmas Strait To You,spotify:album:5TNDl5mXm4qippqOM7q169,George Strait,spotify:artist:5vngPClqofybhPERIqQMYd,267400,There's A New Kid In Town,spotify:track:4oXMISztMJtxCiFjcpeuU2,8589934652
spotify:track:41nq8yFxnUz4Pyhs61asM0,Finally Rich,spotify:album:6VML3yX1WR5pXtg6fmwdzZ,Chief Keef,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,187706,Kay Kay,spotify:track:41nq8yFxnUz4Pyhs61asM0,8589934653
spotify:track:3TQbr3G3U5wlwEJejmqC1F,The Search for Everything,spotify:album:0jZFu2tihRJ65iYAo0oOtP,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,220866,Never on the Day You Leave,spotify:track:3TQbr3G3U5wlwEJejmqC1F,8589934654
spotify:track:5JaLUDg9vhCmlMtvK5KAdg,Poder y Respeto,spotify:album:2DaRZDIgbjHe746Gx3pYRQ,Martin Castillo,spotify:artist:7cTBwZEDfYdYu1ti31AgPw,181693,El Compa 1,spotify:track:5JaLUDg9vhCmlMtvK5KAdg,8589934655
spotify:track:50EsWUxLBSS4nQnTuagVjF,About U,spotify:album:0mfj2MrZptbPw7K5Wo4ikY,MUNA,spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,237013,So Special,spotify:track:50EsWUxLBSS4nQnTuagVjF,8589934656
spotify:track:7kNlRLC9PEH8nXMVawssMx,Recovery,spotify:album:47BiFcV59TQi2s9SkBo2pb,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,265906,Won't Back Down,spotify:track:7kNlRLC9PEH8nXMVawssMx,8589934657
spotify:track:52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',spotify:album:7DZeLXvr9eTVpyI1OlqtcS,Bob Dylan,spotify:artist:74ASZWbe4lXaubB36ztrGX,192053,The Times They Are A-Changin',spotify:track:52vA3CYKZqZVdQnzRrdZt6,8589934658
spotify:track:2fg1yddXelMsQkM0blGg8Z,Arizona,spotify:album:2a7BZtrliI8gRgTNKTbANB,Mylets,spotify:artist:5Uj49eezx8ebHJTtdqv2lR,242933,Trembling Hands,spotify:track:2fg1yddXelMsQkM0blGg8Z,8589934659
spotify:track:6HORjjR2Eu2lTJQjZsIkJi,Booty Bounce,spotify:album:6DxmnR487aMRZW49cYItmF,DEV,spotify:artist:7Ip2u3e5Nv6fFb5xyIHxEE,315800,Booty Bounce - Fantastadon,spotify:track:6HORjjR2Eu2lTJQjZsIkJi,8589934660
spotify:track:3yGoOD2HELcj1oJWlX1gPA,Cold Chilling - Compton,spotify:album:5eORIavI8vkcso3v69PmLg,Cold Chilling Collective,spotify:artist:5b1ytiQQJcjMOTowsZdXLE,237875,Gin and Juice,spotify:track:3yGoOD2HELcj1oJWlX1gPA,8589934661
spotify:track:1OTllbuM1GZ3caukvlLhLj,Endless Praise (Live),spotify:album:4S1hcULEEB4zFLGAAYLR5g,Planetshakers,spotify:artist:5A0SFJQSdSjFHGcndiGT1s,232893,Dance - Live,spotify:track:1OTllbuM1GZ3caukvlLhLj,8589934662
spotify:track:0VwTeYNjcl30DyQlt3GPe0,Rhinestone Cowboy,spotify:album:7rPkdQjs9TuObO1qAAovky,Glen Campbell,spotify:artist:59hLmB5DrdihCYtNeFeW1U,194453,Rhinestone Cowboy,spotify:track:0VwTeYNjcl30DyQlt3GPe0,8589934663
spotify:track:65nxGtE82MvqVcMNnsc7kF,Get Down,spotify:album:44fBZcwuy3gaWcHwJXBqUj,DSKO,spotify:artist:1phS1JS2iw6nGVSvBtFvZf,217455,Get Down,spotify:track:65nxGtE82MvqVcMNnsc7kF,8589934664
spotify:track:4cbdc5o4iRg00gESrpV0zB,Our God (Performance Tracks) - EP,spotify:album:5OXR09KezuAU7C7Hcv8944,Chris Tomlin,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,329080,Our God - From Passion: Awakening,spotify:track:4cbdc5o4iRg00gESrpV0zB,8589934665
spotify:track:2rj3AvbAFcbMdHa6fMebBA,"The Worship Initiative, Vol. 4",spotify:album:2JipoJGguKSmgUT7gGRd5Z,Shane & Shane,spotify:artist:2LFbgsbEhfilNpQYW7mied,386430,It Is Well,spotify:track:2rj3AvbAFcbMdHa6fMebBA,8589934666
spotify:track:5CEREcGR5WaLt40YzTQ62e,You'll Lose A Good Thing,spotify:album:1M9sGvei24wKfCC1P7CESZ,Barbara Lynn,spotify:artist:2wQyX5625x6IGls8zLLHMB,159866,You'll Lose A Good Thing,spotify:track:5CEREcGR5WaLt40YzTQ62e,8589934667
spotify:track:14FMSw7pdbcAWWL0NASREK,Beginning EP,spotify:album:1M5KidJwGBiA0l5mvMgMF0,Abhi The Nomad,spotify:artist:1gUi2utSbJLNPddYENJAp4,176252,Song3,spotify:track:14FMSw7pdbcAWWL0NASREK,8589934668
spotify:track:3ZK8icmaq8PMW686smPDVL,Carnival Ride,spotify:album:5HwzpaqYOZABPnmvl5JYFX,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,257893,I Told You So,spotify:track:3ZK8icmaq8PMW686smPDVL,8589934669
spotify:track:0NrXd3e8BRWhpyy9nsDQLF,Employment,spotify:album:6jOas0sYexfB4MDNShABrw,Kaiser Chiefs,spotify:artist:0LbLWjaweRbO4FDKYlbfNt,243626,Modern Way,spotify:track:0NrXd3e8BRWhpyy9nsDQLF,8589934670
spotify:track:0kEQwPz9SrMN8E5iL9cxQL,Whitey Ford Sings The Blues,spotify:album:3APVCDFvi77ex2VZxl4pWS,Everlast,spotify:artist:14ZxDAK6ITtZZqPdiWrvSn,303133,What It's Like,spotify:track:0kEQwPz9SrMN8E5iL9cxQL,8589934671
spotify:track:1Q7mhUVsCAWvzJkndM3wpm,High off You,spotify:album:7pWqeuTQf2miJxLyaVtG6W,Yo Trane,spotify:artist:4W49e48G0gg1pucAN6JiGH,179293,High off You,spotify:track:1Q7mhUVsCAWvzJkndM3wpm,8589934672
spotify:track:2ZU0H1Rr1L7rjpZGHjgkAr,Greatest Hits,spotify:album:5QGOt5jJ5g9FUIENMpce1G,Stroke 9,spotify:artist:6Nwc4urCR2Qdx302j2XIlv,224939,Little Black Backpack (Remastered),spotify:track:2ZU0H1Rr1L7rjpZGHjgkAr,8589934673
spotify:track:01W5V5ldcR16YA7ZVHFLSH,Fever,spotify:album:3q3DB4fElKDIDE2bXTLFlb,Bullet For My Valentine,spotify:artist:7iWiAD5LLKyiox2grgfmUT,233426,Pleasure And Pain,spotify:track:01W5V5ldcR16YA7ZVHFLSH,8589934674
spotify:track:6v6XfMgyc2JFAgXvrXlR88,Summer,spotify:album:2w896TzwJYc2n1gpeJhCCY,Jonathan Ogden,spotify:artist:2Q1d40J0u4IWGg4oZNPBZ7,250000,Everything I Want,spotify:track:6v6XfMgyc2JFAgXvrXlR88,8589934675
spotify:track:5Tm9At0xeFb0MtlV8uI3eY,"Passion, Pain & Demon Slayin'",spotify:album:5bCk3kWAy2JbbTfHqzZCII,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,327973,Releaser,spotify:track:5Tm9At0xeFb0MtlV8uI3eY,8589934676
spotify:track:5MPvxlg5LL4NJNHu8cKpAS,"Rise And Fall, Rage And Grace",spotify:album:0rHpaRGtupLUoicwwVSi4J,The Offspring,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,205946,Half-Truism,spotify:track:5MPvxlg5LL4NJNHu8cKpAS,8589934677
spotify:track:5KDmrBciOXKIUPHBbHz6jf,THR33 RINGZ,spotify:album:2WThfGDPqzosaakVF2xSGS,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,273960,Can't Believe It,spotify:track:5KDmrBciOXKIUPHBbHz6jf,8589934678
spotify:track:4OxtqhSBnOsgGc1yfYAfOn,This Is All Yours,spotify:album:4oktVvRuO1In9B7Hz0xm0a,alt-J,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,241545,Lovely Day (Bonus Track),spotify:track:4OxtqhSBnOsgGc1yfYAfOn,8589934679
spotify:track:5RLKeKcMkTCmN3sgDrCcqB,Paranoia,spotify:album:4vkUhAkoTqOq4pcLLnH4gL,Max Frost,spotify:artist:7r8xR0LmnaAM623MmRDn1V,231733,Paranoia,spotify:track:5RLKeKcMkTCmN3sgDrCcqB,8589934680
spotify:track:71vcffc4Yfz0pt9AbaL386,Is There Anybody Out There? - Track by Track Commentary,spotify:album:3kwbwO3wtwyNo7zCFzWkcW,A Great Big World,spotify:artist:5xKp3UyavIBUsGy3DQdXeF,163960,I Don't Wanna Love Somebody Else,spotify:track:71vcffc4Yfz0pt9AbaL386,8589934681
spotify:track:0DO0LQIeDEaMu4PMICtRmg,It All Happened in a Honky Tonk (Deluxe Edition),spotify:album:0ETHwWZu2xmzYhlpejLhaa,Jon Wolfe,spotify:artist:7fmSLVnnxwwMYj8Wc0rKyp,206432,Two out of Seven,spotify:track:0DO0LQIeDEaMu4PMICtRmg,8589934682
spotify:track:48KXO9gBcRTrzWVQx1ET3r,Caution,spotify:album:6Mg3Sj2XC258AuXu10aVgz,Hot Water Music,spotify:artist:4dmaYARGTCpChLhHBdr3ff,169520,Trusty Chords,spotify:track:48KXO9gBcRTrzWVQx1ET3r,8589934683
spotify:track:3JS6IcNjhDD3ctMiajPmUG,Ani Israel,spotify:album:6niCaBlOpgsNnjDE2fXav5,Gershon Veroba,spotify:artist:2frBaZl0TOgWzoHMuBCIqn,222801,Ani Israel,spotify:track:3JS6IcNjhDD3ctMiajPmUG,8589934684
spotify:track:5iusTRtwefmITJ5XypGDkh,Simcha!,spotify:album:2Oe21TNUBL9QkxCg6enTpK,Tzvi Silberstein,spotify:artist:7EFEOX5ih1ROmKBN6EA13m,214648,V'atem,spotify:track:5iusTRtwefmITJ5XypGDkh,8589934685
spotify:track:4xwqoPbI4OWbDiAVNg6ob8,How Did We Get So Dark?,spotify:album:3Rz6kF8eGqrDOEteo5YsBj,Royal Blood,spotify:artist:2S5hlvw4CMtMGswFtfdK15,257000,Sleep,spotify:track:4xwqoPbI4OWbDiAVNg6ob8,8589934686
