track_uri1,album_name,album_uri,artist_name,artist_uri,duration_ms,track_name,track_uri,tid
spotify:track:1XRU97Tx69sJGyd9TDvGxY,See The Morning - Special Edition,spotify:album:3VAqfKdNkk3em16aadExkd,Chris Tomlin,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,268666,Amazing Grace (My Chains Are Gone),spotify:track:1XRU97Tx69sJGyd9TDvGxY,28
spotify:track:1KedGIK1fpqpl56GkW5VgB,God's Not Dead,spotify:album:7Csd473gctS7rL0YUhjlkX,Newsboys,spotify:artist:1SZMaiNHfdUuU0qZKZ6y62,218200,Your Love Never Fails,spotify:track:1KedGIK1fpqpl56GkW5VgB,29
spotify:track:2d5NhldpaetRQBVbNveDkK,Late Registration,spotify:album:4GRDFQ9HRoO0by8H0r2a3I,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,233400,Diamonds From Sierra Leone - Remix - Album Version (Explicit),spotify:track:2d5NhldpaetRQBVbNveDkK,30
spotify:track:3GQnWBLRh9GiaP34RlbTbK,Bad Girls EP,spotify:album:1TCiADBOmKJgdxULZPrK2a,MKTO,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,227226,Monaco,spotify:track:3GQnWBLRh9GiaP34RlbTbK,31
spotify:track:6g1SUNrl6Ocj982fBTbYnW,Stony Hill,spotify:album:5EhTpIYooWYzhPQDGJUHuj,Damian Marley,spotify:artist:3QJzdZJYIAcoET1GcfpNGi,284053,Here We Go,spotify:track:6g1SUNrl6Ocj982fBTbYnW,32
spotify:track:6zsk6uF3MxfIeHPlubKBvR,Miss E...So Addictive,spotify:album:20t54K6C80QQH7vbcpfJcP,Missy Elliott,spotify:artist:2wIVse2owClT7go1WT98tk,211120,Get Ur Freak On,spotify:track:6zsk6uF3MxfIeHPlubKBvR,33
spotify:track:7C5Jk5c6Y1LWbXCcPS6ATS,Faking It,spotify:album:7jTxcyQFJZyJkmVsTg5MEl,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,227876,Faking It - Radio Edit,spotify:track:7C5Jk5c6Y1LWbXCcPS6ATS,34
spotify:track:6qB7YcFpeBEQa0D6QO482y,Don't Bore Us - Get To The Chorus! Roxette's Greatest Hits,spotify:album:6Zd1OLqFX5geleqvJ9xtAL,Roxette,spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY,258786,It Must Have Been Love,spotify:track:6qB7YcFpeBEQa0D6QO482y,35
spotify:track:3GwJC3FPP5izjcDg4iTtgD,Crystal Castles,spotify:album:75olNPlDKi2XQhTD9IPlVC,Crystal Castles,spotify:artist:7K3zpFXBvPcvzhj7zlGJdO,186920,Through the Hosiery,spotify:track:3GwJC3FPP5izjcDg4iTtgD,36
spotify:track:7ASF3rcQSjd8bK9jmSTC2d,Modern Ruin,spotify:album:50kEeuhjaYhaYPge6pXlG8,Frank Carter & The Rattlesnakes,spotify:artist:3r32a6mMdoPaSP1C7kYhMc,194973,Lullaby,spotify:track:7ASF3rcQSjd8bK9jmSTC2d,37
spotify:track:3TRYEF4taRaeugKyjISaKM,Lace Up Your Shoes,spotify:album:0Z1BvbKiWvQTdQs613UWhf,Trevor Hall,spotify:artist:3RMHexittaAZkf8zukkZB8,259266,Parachutes,spotify:track:3TRYEF4taRaeugKyjISaKM,38
spotify:track:0755vnFQZLSgHHWbR1qCjY,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,391906,Rocket,spotify:track:0755vnFQZLSgHHWbR1qCjY,39
spotify:track:0kqZGbpeLs2K89qTTi986z,Playlist: The Very Best Of Lyfe Jennings,spotify:album:6Xyw9zD6wu8K70mwWbHoWy,Lyfe Jennings,spotify:artist:33C3ByGk9NCrjTIXr6npqf,238026,Never Never Land,spotify:track:0kqZGbpeLs2K89qTTi986z,40
spotify:track:0X0Lz7LwpiIWcdGqVWaxXD,Tell Me I'm Pretty,spotify:album:0nW0w37lrQ87k7PLZvC4qJ,Cage The Elephant,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,173173,Mess Around,spotify:track:0X0Lz7LwpiIWcdGqVWaxXD,41
spotify:track:1HQ5gWFF5fEjqvj7SLjJtP,Get Up On It,spotify:album:2Cj4lgWENlKqAVf5AxO0Xv,Keith Sweat,spotify:artist:2r09Inibex3C4ZNTUVSG3m,306800,Get Up On It (feat. Kut Klose),spotify:track:1HQ5gWFF5fEjqvj7SLjJtP,42
spotify:track:7gar9J7OVfmOVPilkwWODC,Greatest Hits - Chapter One,spotify:album:0UxWN628tSTCaR4NVpqSHM,Kelly Clarkson,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,250373,Catch My Breath,spotify:track:7gar9J7OVfmOVPilkwWODC,43
spotify:track:1vluT3svKanBmGiWmhJTsH,Phineas and Ferb,spotify:album:1mwUxOieg2GvQn4wm5bJR1,Phineas,spotify:artist:48biqUQJGRdB9iTPIUPY0h,88933,Fabulous,spotify:track:1vluT3svKanBmGiWmhJTsH,44
spotify:track:3gxTLbeyThPpg48udJOVIR,Unfinished Business,spotify:album:3WYRdsLkvrKgLgtxd8VV6X,Nathan Sykes,spotify:artist:2Rf4X6m0oayCJhaJ5K63GQ,218426,Good Things Come To Those Who Wait,spotify:track:3gxTLbeyThPpg48udJOVIR,45
spotify:track:6lPCUdoq9GLqjtxWJcxSnc,Selfish,spotify:album:0SRAUmrp5ykCugPVw7vJOK,David Correy,spotify:artist:73Tg5BxH6c3D3C6qIrkrmB,185616,Selfish,spotify:track:6lPCUdoq9GLqjtxWJcxSnc,46
spotify:track:1YP1DBYjdPpMx8MFCigPnC,Live From Bonnaroo,spotify:album:12PEm5pziFy0DkunjePml9,Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,445506,Free / Into The Mystic - Live From Bonnaroo,spotify:track:1YP1DBYjdPpMx8MFCigPnC,47
spotify:track:1PhmFufQowjegRYc4jAqOq,Remember Me,spotify:album:6PSbEhykje2uilFnaEfi4u,Sage The Gemini,spotify:artist:6d47Z08T4snK50HgTEHo5Z,193200,Red Nose,spotify:track:1PhmFufQowjegRYc4jAqOq,48
spotify:track:489nZybL79w209ELXWJyVK,Under The Mistletoe,spotify:album:1wEnjjF0dtWufdTzWeQAm2,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,216746,Santa Claus Is Coming To Town,spotify:track:489nZybL79w209ELXWJyVK,49
spotify:track:7qjoLa0W9OvdpIghzbwmsL,Tchaikovsky: The Nutcracker,spotify:album:6g8mVkQHQOEczebvw6egrR,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,266720,"The Nutcracker, Op. 71: Act II Tableau 3: Arrival of Clara and the Nutcracker",spotify:track:7qjoLa0W9OvdpIghzbwmsL,50
spotify:track:6YuBESAIikKwSvzQ36jt2h,Tchaikovsky: The Nutcracker,spotify:album:6g8mVkQHQOEczebvw6egrR,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,42653,"The Nutcracker, Op. 71: Act II Tableau 3: Variation 1: Tarantella",spotify:track:6YuBESAIikKwSvzQ36jt2h,51
spotify:track:4N77ApdmisPxrFHiETqgDF,Popular Christian Piano Music,spotify:album:1etDriNHVHWmz769Z418hc,The O'Neill Brothers Group,spotify:artist:0cylxW7HGdK9xMdubw2oYW,219480,Does Anybody Hear Her (Instrumental Version),spotify:track:4N77ApdmisPxrFHiETqgDF,52
spotify:track:0cwuUrBak2oRA3M6K78z4F,Piano Lullabies,spotify:album:0Zn4aPB1qQcg2dkCUGnxAG,Hillsong Kids,spotify:artist:6B9zcemB6pCVlbLac9pwWF,314826,This Is Our God,spotify:track:0cwuUrBak2oRA3M6K78z4F,53
spotify:track:1u33l5OSltXJhoatkaEWdS,Unconditional,spotify:album:0fTnGyrD3rUawLknAHeV48,Memphis May Fire,spotify:artist:7cNNNhdJDrt3vgQjwSavNf,221400,Sleepless Nights,spotify:track:1u33l5OSltXJhoatkaEWdS,54
spotify:track:3K4y191l94wf2t43qafbdV,Back On Top,spotify:album:2kPUTzKRpqY9mSPlHjL1OR,The Front Bottoms,spotify:artist:5ictveRyhWRs8Gt8Dvt1hS,260240,Cough It Out,spotify:track:3K4y191l94wf2t43qafbdV,55
spotify:track:3alHbyYItxyiKQaCAmZ2tC,Luca Brasi 2: Gangsta Grillz,spotify:album:4if4IsX36odNlcZF2kqgt3,Kevin Gates,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,260213,Sit Down,spotify:track:3alHbyYItxyiKQaCAmZ2tC,56
spotify:track:5SrCMJeYya9OtC6mwDNx51,SoMo,spotify:album:3C1R7nVZwUrvb6RG4Bod5U,SoMo,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,204746,Back To The Start,spotify:track:5SrCMJeYya9OtC6mwDNx51,57
spotify:track:7xKgJqAYFfYFHCV2rxFzke,The Con Demos,spotify:album:4V9PyO7wconi5VVRR2DzZe,Tegan and Sara,spotify:artist:5e1BZulIiYWPRm8yogwUYH,213826,Are You Ten Years Ago - Demo,spotify:track:7xKgJqAYFfYFHCV2rxFzke,58
spotify:track:3zJw3rugfpVrmBeDDnUYzy,Power To The People - The Hits,spotify:album:7mXg4fLJHmmnjAahH15Wsj,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,213880,Happy Xmas (War Is Over) - 2010 Digital Remaster,spotify:track:3zJw3rugfpVrmBeDDnUYzy,59
spotify:track:3jVtllWS5CFFWLQng8sKsr,Aquarius,spotify:album:6zXUDBGLbrB9Kgkw2Y3F7L,Tinashe,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,227000,2 On,spotify:track:3jVtllWS5CFFWLQng8sKsr,60
spotify:track:5mwProP6beFMq1vKw87j1r,Lester Flatt & Earl Scruggs And The Stanley Brothers Selected Sides 1947 - 1953,spotify:album:3B41IOO3Qb4bpArs2EFSnO,Lester Flatt & Earl Scruggs And The Stanley Brothers,spotify:artist:77zHknuvy5itcPjmsSbIfa,170240,Somehow Tonight,spotify:track:5mwProP6beFMq1vKw87j1r,61
spotify:track:0NX4Jycq7uhZWvqODD9miD,Folk Song Festival,spotify:album:7qSvJgccGyUaFtfIiiPcAO,The Stanley Brothers,spotify:artist:0qqGnmHBX2yVvCITRAvuRD,172813,Thy Burdens Are Greater Than Mine,spotify:track:0NX4Jycq7uhZWvqODD9miD,62
spotify:track:4grNHgmTVK6UUFqBk3hPtW,Capricious (Remixes),spotify:album:1bZxH6LIBTVEud3XnCgG75,Crooked Colours,spotify:artist:0aA1GTrIMutjIh4GlPPUVN,198365,Capricious (Paces Remix),spotify:track:4grNHgmTVK6UUFqBk3hPtW,63
spotify:track:2lq6NBgivkCveEA0SxcbuY,Lovely,spotify:album:22wabgDHjzRF6DFmp5XLwW,Tatiana Manaois,spotify:artist:7z1VrrLktQYoS9C0cFbfnI,197244,Beauty Sings,spotify:track:2lq6NBgivkCveEA0SxcbuY,64
spotify:track:0WQudFpD0SgrPxgzbFQyVb,In Tongues,spotify:album:4d7uiQyc3nK87GpnkjcU4Z,Roadkill Ghost Choir,spotify:artist:1oAydpuJQRf27egyjg5mu9,398143,A Blow to the Head,spotify:track:0WQudFpD0SgrPxgzbFQyVb,65
spotify:track:1gWP8vMHsFtaH2nY9OVqoz,Common Sense Song of Christmas,spotify:album:1qD21UhduupUVrSisUAWAz,The Noel Party Singers,spotify:artist:58tjm1R3VVHOUFn3BqY4vr,199626,Happy Xmas (War is Over),spotify:track:1gWP8vMHsFtaH2nY9OVqoz,66
spotify:track:7Jk2pg4g0c5rz5AfkEGMRp,Lonerism,spotify:album:3C2MFZ2iHotUQOSBzdSvM7,Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb,320293,Sun's Coming Up,spotify:track:7Jk2pg4g0c5rz5AfkEGMRp,67
spotify:track:53eJFr4Mfbw5PXJ01K6cFw,Vs.,spotify:album:3BSOiAas8BpJOii3kCPyjV,Pearl Jam,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,234333,Daughter (Remastered),spotify:track:53eJFr4Mfbw5PXJ01K6cFw,68
spotify:track:10nQ3Pj0o1XotcikgJPVKD,Tu No Metes Cabra,spotify:album:3fR0Rw46Bq2LU1JAY3irCe,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,170765,Tu No Metes Cabra,spotify:track:10nQ3Pj0o1XotcikgJPVKD,69
spotify:track:1Ue1xqvrOq21ddE0dzYG1m,Oceans,spotify:album:7r5L4Lgb3RDUpjDuFqJCXV,tyDi,spotify:artist:7tOUuyCplrFWLXCZuhE3C4,217142,Oceans - Radio Edit,spotify:track:1Ue1xqvrOq21ddE0dzYG1m,70
spotify:track:64RCMntIUkFmyjkp0pVonR,Serene Horizons - A Musical Journey,spotify:album:5Mlu1nOtcHK3H56xoEDqO1,Steve Hall,spotify:artist:1svnNTGU5TClzw5tKnuvfT,195626,The Notebook,spotify:track:64RCMntIUkFmyjkp0pVonR,71
spotify:track:6aCxdt2bMItKgGKoznDppY,Dark Night Sweet Light,spotify:album:63QhLHzzhbhBPZIVLGcqe5,Hermitude,spotify:artist:3fmMaLC5jjf2N4EC2kTx0u,235186,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track",spotify:track:6aCxdt2bMItKgGKoznDppY,72
spotify:track:59AiNg8rxxHe2Nfdl0YoqW,Karaoke Pop Songs October.2012,spotify:album:6iEjJlzaM7ybETsF7WjOV9,The Karaoke Studio,spotify:artist:2Q8zdTu3R52vphvlTVB7Qb,234226,One More Night (in the Style of Maroon 5) [Instrumental Version],spotify:track:59AiNg8rxxHe2Nfdl0YoqW,73
spotify:track:4q6ohsQczyjwHyiszG4PkN,Trap Capos: Season 1,spotify:album:74vYzfJqytyzhahNopSwtg,Noriel,spotify:artist:3RtNN1VnooWEn3KQk03DUL,251720,Amigos y Enemigos,spotify:track:4q6ohsQczyjwHyiszG4PkN,74
spotify:track:3INOdRnpPdt0qAfEd91YsW,Very Best Of Vol. 2 - Part One,spotify:album:25NBAcDwGrOGAvIaczlVvV,Golden Earring,spotify:artist:1iTlOqIrZy8DlvCPJY2sjS,223496,Radar Love - Original UK Single Version,spotify:track:3INOdRnpPdt0qAfEd91YsW,75
spotify:track:1XAzY43ReQgMuFQZIKjNTh,Lesley Gore Sings Of Mixed-Up Hearts,spotify:album:0dfUGbWBn7pyc1npqyKOj1,Lesley Gore,spotify:artist:08b2PA6eFyugsWAk41eQKZ,127000,She's A Fool,spotify:track:1XAzY43ReQgMuFQZIKjNTh,76
spotify:track:4NAmRvqSITAAzKWnC8yRq3,Red,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,243933,Everything Has Changed,spotify:track:4NAmRvqSITAAzKWnC8yRq3,77
spotify:track:6ceFUA4tpIUfkMH7LZbjV4,Selecciones Fania,spotify:album:06CI42npzEKax6Li1PhaiO,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,414706,El Gran Varón,spotify:track:6ceFUA4tpIUfkMH7LZbjV4,78
spotify:track:6b4mWoXrscyajbLOB2qwfG,Georgica Pond,spotify:album:7ijL8KF5a1FTAmXU8X33Y3,Johnnyswim,spotify:artist:4igDSX1kgfWbVTDCywcBGm,279068,Drunks,spotify:track:6b4mWoXrscyajbLOB2qwfG,79
spotify:track:5c9LiNLEnUeAjipCzyiKDs,"Vivaldi: Le Quattro Stagioni, Alla Rustica, Al Santo Sepolcro, l'Estro Armonico",spotify:album:4i2zqFJIV3bApikgttFWWr,Rainer Kussmaul,spotify:artist:0RkCYrO4cNyWVkWeRBFco7,204573,"The Four Seasons, Op. 8 - Concerto No. 4 in F Minor, RV 297, \"Winter\": I. Allegro non molto",spotify:track:5c9LiNLEnUeAjipCzyiKDs,80
spotify:track:34IgoDRoFVIcLD8KWwpJv9,Fly/Wide Open Spaces,spotify:album:3KoyESHvwa5SjJYPjHxI54,Dixie Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57,217693,Sin Wagon,spotify:track:34IgoDRoFVIcLD8KWwpJv9,81
spotify:track:3YRS17WhqZPvIkj7MlkqIW,"Charleston, SC 1966",spotify:album:4pbTOeIcSW2YCeqgKpITLY,Darius Rucker,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,235146,Come Back Song,spotify:track:3YRS17WhqZPvIkj7MlkqIW,82
spotify:track:2VpdG2QLhVv6qAPdDt9Ipr,World Beat,spotify:album:3RWIENzO8frYhajwCHl7SL,Kaoma,spotify:artist:1LsXqDdYVyONhrjAORENbu,208840,Lambada - Original Radio Edit,spotify:track:2VpdG2QLhVv6qAPdDt9Ipr,83
spotify:track:5MSyLP5hFwvStqSFWc00AY,Fortune (Deluxe Version),spotify:album:6sAeDMYVsr4YUFA8aWk4yj,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,239853,Biggest Fan,spotify:track:5MSyLP5hFwvStqSFWc00AY,84
spotify:track:1wbpq2y43zqseeziGgdtJJ,Summer On You,spotify:album:2W9TEUyCfZSoDl2grMNlZy,Sam Feldt,spotify:artist:20gsENnposVs2I4rQ5kvrf,204761,Summer On You - Club Edit,spotify:track:1wbpq2y43zqseeziGgdtJJ,85
spotify:track:1JdKrFyoU05abww0Zv0ayQ,RIOT!,spotify:album:71rziY9eLo1tA2dBMxrwhc,Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,220480,That's What You Get,spotify:track:1JdKrFyoU05abww0Zv0ayQ,86
spotify:track:5ps1ErJkRMIukvI052OR4x,Live At House Of Blues New Orleans,spotify:album:4e7L1lQiFkVWMDV1zzE4hB,Better Than Ezra,spotify:artist:4UuoJfJ9UybJft7a8E6UHX,332040,"Rosealia - 2003 / Live At The House Of Blues, New Orleans, LA",spotify:track:5ps1ErJkRMIukvI052OR4x,87
spotify:track:61OkU91H4uZcrKND1CnsTZ,Married to the Money II #Mttm2,spotify:album:2q0B1JTgZRAh7xVEZfJRg8,Speaker Knockerz,spotify:artist:3KuLo66B73btyQpdXlkqFx,193813,Scared Money (feat. Romiti),spotify:track:61OkU91H4uZcrKND1CnsTZ,88
spotify:track:3l0pdat6N0XcotNr2b7rNl,Krieg Und Frieden (Music For Theatre),spotify:album:5jSp45Ft6ly9nXEwXoa7c3,Apparat,spotify:artist:40Ojab0UtVQFjA76qXr8Ot,311186,A Violent Sky,spotify:track:3l0pdat6N0XcotNr2b7rNl,89
spotify:track:3khRyS51pqx4sOR6Fz3r1D,Greatest Hits: Procol Harum,spotify:album:2Z6rTIQPnq0letsZIBqFJT,Procol Harum,spotify:artist:0GbqW5TJr7n4is453VOY4C,240040,A Whiter Shade Of Pale,spotify:track:3khRyS51pqx4sOR6Fz3r1D,90
spotify:track:00ohIpPn9LkKpeIqhfIU9V,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),spotify:album:0r796NliuFZILSuOssNPXj,Anthem Lights,spotify:artist:7kwEvDE8e7EBGKh5bLczqQ,213164,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),spotify:track:00ohIpPn9LkKpeIqhfIU9V,91
spotify:track:0vBpyfpW2lARGh3AZFtWRi,Heads Will Roll,spotify:album:4HYlbaWDkCNXXNWQEYl9sV,Yeah Yeah Yeahs,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,203920,Heads Will Roll - A-Trak Remix Radio Edit,spotify:track:0vBpyfpW2lARGh3AZFtWRi,92
